Percentage served,Time in ms
0,389.055
1,468.587
2,510.310
3,529.689
4,553.001
5,576.396
6,589.104
7,610.061
8,618.750
9,629.188
10,635.939
11,653.371
12,657.014
13,665.798
14,680.764
15,690.424
16,699.981
17,710.059
18,719.203
19,733.561
20,739.567
21,749.380
22,760.714
23,771.360
24,782.401
25,795.625
26,801.946
27,818.621
28,839.664
29,858.668
30,871.440
31,890.237
32,903.220
33,915.110
34,921.781
35,930.505
36,945.977
37,959.378
38,975.591
39,996.103
40,1018.120
41,1032.750
42,1045.583
43,1061.553
44,1081.065
45,1093.799
46,1102.205
47,1119.171
48,1129.366
49,1140.870
50,1150.036
51,1155.704
52,1167.249
53,1179.310
54,1189.003
55,1200.841
56,1213.487
57,1228.357
58,1241.293
59,1253.587
60,1266.378
61,1276.905
62,1296.712
63,1306.428
64,1316.496
65,1332.236
66,1347.673
67,1360.681
68,1371.684
69,1387.813
70,1402.098
71,1412.901
72,1430.005
73,1443.903
74,1454.531
75,1468.783
76,1473.542
77,1478.629
78,1492.497
79,1508.710
80,1518.676
81,1534.222
82,1548.160
83,1562.770
84,1573.279
85,1592.810
86,1602.237
87,1626.298
88,1645.902
89,1678.215
90,1697.447
91,1719.860
92,1752.649
93,1770.466
94,1790.399
95,1821.106
96,1847.338
97,1885.172
98,2000.137
99,2132.204
100,3572.492
