Percentage served,Time in ms
0,484.394
1,550.182
2,572.983
3,602.478
4,610.793
5,630.041
6,644.311
7,671.387
8,682.661
9,690.835
10,700.644
11,709.130
12,728.965
13,744.041
14,758.452
15,770.526
16,777.332
17,784.133
18,791.918
19,805.816
20,818.372
21,829.256
22,842.335
23,867.390
24,879.916
25,886.972
26,899.209
27,910.696
28,932.642
29,951.939
30,962.977
31,970.843
32,994.144
33,1002.459
34,1014.910
35,1026.264
36,1043.806
37,1055.743
38,1067.264
39,1085.915
40,1093.003
41,1102.057
42,1112.066
43,1127.047
44,1131.126
45,1142.503
46,1157.004
47,1176.261
48,1184.771
49,1192.574
50,1213.672
51,1224.861
52,1234.565
53,1237.260
54,1247.419
55,1258.622
56,1269.303
57,1290.074
58,1293.341
59,1297.832
60,1317.734
61,1332.403
62,1345.758
63,1354.862
64,1360.810
65,1376.148
66,1382.910
67,1398.205
68,1415.997
69,1426.004
70,1449.164
71,1463.240
72,1476.743
73,1488.489
74,1515.533
75,1531.167
76,1551.616
77,1552.179
78,1564.484
79,1600.539
80,1625.214
81,1635.496
82,1663.993
83,1683.459
84,1687.583
85,1701.576
86,1721.557
87,1729.216
88,1759.285
89,1783.342
90,1828.086
91,1867.663
92,1890.747
93,1922.190
94,1994.214
95,2042.992
96,2079.670
97,2163.440
98,2286.650
99,2655.248
100,3447.957
