Percentage served,Time in ms
0,416.475
1,526.160
2,559.294
3,578.303
4,584.141
5,595.648
6,610.712
7,618.178
8,638.078
9,650.645
10,665.869
11,672.327
12,684.224
13,690.218
14,707.423
15,728.245
16,735.811
17,763.297
18,776.851
19,794.973
20,805.450
21,831.553
22,846.453
23,867.924
24,883.464
25,903.649
26,925.642
27,940.150
28,951.455
29,967.690
30,978.922
31,1000.250
32,1013.641
33,1024.758
34,1038.830
35,1049.522
36,1074.005
37,1083.897
38,1102.484
39,1116.116
40,1127.905
41,1145.335
42,1162.308
43,1175.135
44,1185.951
45,1206.407
46,1215.272
47,1228.656
48,1236.611
49,1243.778
50,1253.215
51,1263.097
52,1274.346
53,1290.849
54,1296.466
55,1312.688
56,1323.363
57,1334.908
58,1347.780
59,1362.418
60,1375.032
61,1383.461
62,1394.682
63,1401.702
64,1413.127
65,1422.387
66,1434.475
67,1448.655
68,1466.879
69,1478.299
70,1495.789
71,1506.932
72,1522.860
73,1533.794
74,1544.350
75,1560.529
76,1575.135
77,1589.913
78,1605.140
79,1623.003
80,1637.821
81,1648.362
82,1669.027
83,1689.727
84,1706.704
85,1733.155
86,1762.601
87,1781.904
88,1787.959
89,1802.088
90,1826.881
91,1855.572
92,1875.565
93,1908.183
94,1924.229
95,1995.569
96,2022.042
97,2060.572
98,2182.023
99,2299.082
100,4004.259
