Percentage served,Time in ms
0,644.329
1,1520.512
2,1640.496
3,1718.949
4,1781.446
5,1870.021
6,1921.498
7,1998.692
8,2043.252
9,2129.212
10,2153.909
11,2180.539
12,2192.729
13,2206.133
14,2242.241
15,2265.775
16,2286.478
17,2302.235
18,2314.084
19,2324.358
20,2351.014
21,2384.273
22,2411.324
23,2567.095
24,2669.613
25,2752.145
26,2773.354
27,2816.321
28,2823.536
29,2835.954
30,2842.203
31,2844.757
32,2856.519
33,2864.955
34,2872.244
35,2879.617
36,2888.945
37,2893.117
38,2894.038
39,2904.263
40,2910.989
41,2914.977
42,2925.232
43,2931.167
44,2933.269
45,2934.418
46,2936.273
47,2941.925
48,2956.014
49,2958.339
50,2968.842
51,2976.729
52,2980.364
53,2983.402
54,2987.550
55,2995.361
56,2999.190
57,3007.899
58,3010.045
59,3018.548
60,3022.937
61,3033.274
62,3041.688
63,3049.788
64,3069.829
65,3076.404
66,3079.067
67,3094.511
68,3108.856
69,3115.217
70,3137.286
71,3152.126
72,3194.659
73,3221.675
74,3253.464
75,3279.277
76,3314.187
77,3335.228
78,3362.150
79,3424.690
80,3459.903
81,3474.489
82,3506.183
83,3524.020
84,3529.663
85,3540.430
86,3558.962
87,3567.063
88,3581.194
89,3592.109
90,3600.999
91,3609.472
92,3625.746
93,3667.105
94,3700.654
95,3769.123
96,3899.069
97,4035.942
98,4134.673
99,4240.964
