Percentage served,Time in ms
0,928.377
1,2075.415
2,2505.134
3,2665.404
4,2989.460
5,3356.901
6,3514.998
7,3661.301
8,3756.164
9,3813.525
10,3931.580
11,3974.719
12,4129.399
13,4306.806
14,4424.955
15,4636.563
16,4731.637
17,4755.698
18,4815.695
19,4863.557
20,4937.904
21,5041.002
22,5163.595
23,5235.462
24,5283.797
25,5345.666
26,5421.875
27,5500.244
28,5632.676
29,5744.252
30,5784.415
31,5929.898
32,6055.739
33,6219.736
34,6293.732
35,6375.029
36,6449.887
37,6512.498
38,6617.861
39,6771.302
40,6871.292
41,7018.405
42,7101.556
43,7232.307
44,7383.840
45,7467.331
46,7546.580
47,7656.480
48,7710.563
49,7801.660
50,7900.467
51,8021.141
52,8106.109
53,8162.483
54,8230.698
55,8355.450
56,8441.780
57,8515.250
58,8634.132
59,8788.611
60,8860.546
61,8952.669
62,9017.522
63,9121.088
64,9210.875
65,9292.966
66,9375.449
67,9466.197
68,9540.492
69,9664.039
70,9778.047
71,9943.079
72,10051.274
73,10189.243
74,10302.578
75,10435.247
76,10498.816
77,10635.837
78,10807.979
79,10994.857
80,11145.169
81,11326.271
82,11464.698
83,11678.854
84,11778.288
85,11978.233
86,12140.560
87,12368.715
88,12476.453
89,12632.513
90,12921.081
91,13218.758
92,13476.158
93,13777.352
94,14012.700
95,14378.879
96,14666.290
97,15274.666
98,16210.522
99,17931.831
100,21306.580
