Percentage served,Time in ms
0,155.893
1,163.846
2,181.949
3,187.411
4,192.715
5,194.032
6,195.938
7,197.490
8,203.129
9,204.894
10,207.064
11,208.818
12,210.059
13,212.709
14,215.054
15,215.978
16,216.631
17,218.402
18,219.360
19,219.888
20,221.377
21,223.160
22,224.361
23,224.908
24,227.058
25,227.830
26,229.440
27,230.281
28,231.435
29,233.314
30,234.918
31,236.046
32,236.230
33,238.396
34,239.153
35,239.945
36,240.523
37,241.393
38,242.361
39,243.645
40,244.146
41,246.045
42,248.105
43,249.598
44,250.965
45,251.673
46,253.535
47,255.047
48,255.711
49,257.677
50,258.296
51,260.043
52,261.921
53,263.092
54,264.227
55,264.990
56,266.822
57,269.137
58,271.590
59,272.234
60,272.955
61,275.943
62,277.240
63,277.565
64,278.941
65,280.865
66,283.094
67,284.500
68,285.682
69,288.673
70,290.355
71,291.931
72,295.138
73,297.560
74,298.512
75,299.793
76,303.506
77,305.788
78,307.739
79,309.466
80,312.917
81,316.862
82,323.395
83,326.293
84,334.935
85,337.428
86,340.199
87,343.929
88,345.345
89,349.523
90,350.691
91,357.075
92,361.601
93,371.316
94,380.822
95,387.353
96,395.962
97,410.560
98,499.739
99,585.437
