Percentage served,Time in ms
0,423.601
1,537.940
2,551.669
3,586.283
4,603.353
5,619.641
6,635.974
7,662.210
8,676.035
9,688.693
10,701.633
11,723.395
12,733.263
13,738.872
14,750.710
15,767.592
16,775.923
17,802.543
18,814.077
19,822.825
20,833.490
21,862.020
22,877.503
23,882.471
24,898.740
25,915.013
26,936.878
27,946.807
28,960.046
29,978.816
30,1003.249
31,1028.778
32,1035.557
33,1052.883
34,1072.863
35,1084.868
36,1114.593
37,1137.425
38,1155.134
39,1172.731
40,1182.392
41,1195.439
42,1202.197
43,1217.334
44,1239.245
45,1256.414
46,1266.663
47,1293.363
48,1311.845
49,1320.289
50,1336.789
51,1344.860
52,1356.711
53,1368.416
54,1377.761
55,1381.053
56,1388.794
57,1406.067
58,1419.389
59,1433.454
60,1456.912
61,1472.622
62,1488.104
63,1523.114
64,1536.690
65,1557.290
66,1558.510
67,1572.126
68,1579.868
69,1602.405
70,1625.304
71,1631.378
72,1636.676
73,1650.537
74,1695.218
75,1717.691
76,1733.274
77,1764.368
78,1783.065
79,1798.417
80,1810.828
81,1833.945
82,1837.889
83,1849.767
84,1860.387
85,1861.534
86,1886.076
87,1900.802
88,1904.778
89,1910.696
90,1924.456
91,1948.213
92,2012.232
93,2036.518
94,2044.140
95,2096.528
96,2197.376
97,2246.233
98,2295.452
99,2594.280
100,3273.797
