Percentage served,Time in ms
0,230.563
1,318.041
2,412.499
3,423.682
4,430.163
5,433.314
6,436.139
7,439.162
8,440.486
9,442.580
10,444.636
11,446.585
12,448.278
13,449.374
14,451.753
15,454.054
16,455.633
17,457.156
18,459.116
19,460.837
20,462.546
21,464.720
22,466.135
23,467.468
24,468.508
25,469.261
26,470.519
27,471.505
28,473.540
29,474.534
30,475.273
31,476.518
32,477.551
33,478.344
34,479.012
35,479.790
36,480.644
37,481.865
38,482.477
39,483.216
40,484.144
41,484.720
42,485.344
43,486.686
44,487.230
45,488.483
46,489.034
47,489.864
48,491.056
49,492.502
50,493.349
51,494.204
52,495.265
53,496.299
54,497.611
55,499.050
56,500.575
57,501.230
58,502.906
59,503.942
60,504.802
61,505.998
62,507.105
63,508.126
64,509.049
65,509.994
66,512.063
67,513.517
68,515.310
69,518.409
70,520.855
71,522.251
72,525.304
73,531.915
74,534.927
75,539.461
76,545.925
77,551.727
78,557.517
79,559.978
80,562.747
81,569.207
82,573.468
83,577.979
84,583.944
85,592.995
86,600.236
87,605.200
88,622.279
89,662.810
90,676.018
91,681.542
92,686.668
93,696.905
94,713.750
95,974.627
96,1108.072
97,1340.966
98,1450.967
99,1566.487
