Percentage served,Time in ms
0,488.252
1,668.487
2,736.212
3,781.277
4,820.067
5,864.716
6,903.309
7,952.703
8,1016.298
9,1046.344
10,1088.092
11,1120.742
12,1144.851
13,1178.313
14,1206.560
15,1250.613
16,1270.351
17,1282.803
18,1305.393
19,1344.339
20,1361.533
21,1379.555
22,1398.015
23,1421.998
24,1453.674
25,1471.871
26,1486.587
27,1510.118
28,1528.959
29,1544.903
30,1555.774
31,1568.136
32,1579.787
33,1595.164
34,1615.324
35,1637.356
36,1658.202
37,1666.721
38,1685.944
39,1721.025
40,1732.768
41,1751.944
42,1774.148
43,1789.547
44,1801.285
45,1808.467
46,1816.561
47,1830.868
48,1847.620
49,1870.371
50,1879.761
51,1889.700
52,1910.156
53,1926.286
54,1941.908
55,1956.085
56,1969.792
57,1980.607
58,2005.543
59,2025.193
60,2040.890
61,2048.003
62,2061.553
63,2085.705
64,2096.508
65,2116.591
66,2133.117
67,2148.837
68,2163.058
69,2182.293
70,2193.236
71,2206.686
72,2225.732
73,2235.777
74,2248.116
75,2259.161
76,2271.315
77,2288.450
78,2300.828
79,2319.847
80,2355.464
81,2383.835
82,2413.380
83,2460.544
84,2488.887
85,2517.817
86,2554.598
87,2578.030
88,2615.986
89,2648.660
90,2681.471
91,2712.843
92,2752.142
93,2800.103
94,2884.605
95,2926.764
96,3091.963
97,3479.888
98,3851.321
99,4650.786
