Percentage served,Time in ms
0,564.240
1,1601.548
2,2080.047
3,2400.788
4,2665.406
5,2746.594
6,2870.242
7,3008.188
8,3090.185
9,3161.034
10,3196.853
11,3243.691
12,3308.549
13,3362.975
14,3403.334
15,3449.654
16,3506.633
17,3531.385
18,3587.273
19,3623.861
20,3684.996
21,3706.899
22,3752.141
23,3807.052
24,3857.108
25,3891.760
26,3915.034
27,3941.143
28,3969.955
29,3996.992
30,4033.055
31,4062.077
32,4090.655
33,4138.359
34,4169.559
35,4206.400
36,4250.795
37,4272.287
38,4314.026
39,4352.414
40,4389.657
41,4420.618
42,4489.322
43,4514.386
44,4535.822
45,4568.322
46,4602.367
47,4648.075
48,4684.796
49,4721.685
50,4755.614
51,4800.291
52,4839.564
53,4862.938
54,4936.255
55,4992.357
56,5039.601
57,5092.840
58,5172.922
59,5227.257
60,5274.468
61,5310.172
62,5362.733
63,5425.023
64,5473.835
65,5523.362
66,5546.415
67,5615.250
68,5650.477
69,5760.148
70,5906.809
71,5997.790
72,6069.370
73,6152.724
74,6282.979
75,6383.131
76,6450.880
77,6544.977
78,6677.333
79,6817.117
80,6963.005
81,7286.176
82,7384.715
83,7609.614
84,7851.158
85,8099.647
86,8289.556
87,8685.816
88,8886.669
89,9395.117
90,9906.814
91,10576.281
92,11474.955
93,12062.918
94,12977.448
95,13538.068
96,13964.497
97,14598.650
98,15178.805
99,17071.565
