Percentage served,Time in ms
0,979.727
1,1009.955
2,1014.674
3,1032.762
4,1034.789
5,1036.325
6,1038.072
7,1038.168
8,1040.462
9,1045.613
10,1046.381
11,1051.788
12,1053.494
13,1058.255
14,1061.188
15,1067.336
16,1071.020
17,1076.118
18,1086.148
19,1093.724
20,1096.172
21,1107.558
22,1113.448
23,1121.074
24,1128.986
25,1133.852
26,1134.421
27,1136.885
28,1139.391
29,1141.423
30,1143.229
31,1151.593
32,1153.286
33,1154.433
34,1156.010
35,1159.856
36,1162.744
37,1172.040
38,1174.091
39,1183.737
40,1185.426
41,1187.533
42,1188.269
43,1189.766
44,1192.833
45,1196.905
46,1200.204
47,1207.620
48,1210.713
49,1218.065
50,1231.125
51,1249.761
52,1250.223
53,1254.444
54,1260.242
55,1270.395
56,1279.541
57,1290.362
58,1300.651
59,1314.031
60,1321.154
61,1322.709
62,1323.764
63,1333.986
64,1339.824
65,1343.547
66,1347.849
67,1355.162
68,1358.490
69,1366.345
70,1374.780
71,1389.421
72,1393.634
73,1419.904
74,1438.766
75,1448.187
76,1449.828
77,1455.115
78,1463.310
79,1503.286
80,1514.912
81,1546.306
82,1565.429
83,1597.819
84,1615.691
85,1698.177
86,1861.586
87,1946.384
88,2014.649
89,2065.918
90,2167.411
91,2381.472
92,2504.826
93,3440.286
94,3702.575
95,3795.827
96,3956.857
97,4172.745
98,4606.325
99,5450.369
100,5730.288
