Percentage served,Time in ms
0,1139.690
1,2134.677
2,2393.078
3,2712.103
4,2940.060
5,3194.687
6,3402.659
7,3525.237
8,3687.773
9,3796.703
10,3922.351
11,3990.709
12,4079.969
13,4204.319
14,4315.135
15,4418.522
16,4506.276
17,4593.413
18,4681.059
19,4761.990
20,4880.634
21,4985.657
22,5084.640
23,5135.957
24,5203.276
25,5320.678
26,5440.912
27,5583.201
28,5694.811
29,5814.713
30,5883.276
31,5958.636
32,6087.215
33,6240.473
34,6306.111
35,6409.464
36,6567.957
37,6699.408
38,6749.284
39,6815.594
40,6951.361
41,7050.680
42,7112.506
43,7231.305
44,7306.129
45,7437.406
46,7477.509
47,7556.762
48,7629.374
49,7769.126
50,7835.379
51,7913.721
52,8030.350
53,8156.664
54,8233.464
55,8323.685
56,8427.754
57,8615.654
58,8721.012
59,8839.274
60,8923.275
61,9024.401
62,9088.077
63,9173.768
64,9265.145
65,9346.661
66,9422.126
67,9482.166
68,9712.632
69,9781.566
70,9882.547
71,9995.358
72,10085.040
73,10246.991
74,10431.201
75,10534.059
76,10691.449
77,10775.944
78,10891.735
79,11021.529
80,11174.512
81,11335.707
82,11414.809
83,11543.050
84,11739.069
85,11865.755
86,11971.080
87,12298.198
88,12415.704
89,12697.617
90,12855.416
91,12994.333
92,13230.590
93,13569.731
94,13876.934
95,14273.763
96,14899.898
97,15477.071
98,16566.835
99,18409.241
100,21455.420
