Percentage served,Time in ms
0,816.311
1,1215.798
2,1228.761
3,1234.999
4,1236.226
5,1240.137
6,1240.412
7,1241.259
8,1242.482
9,1243.361
10,1243.670
11,1243.914
12,1244.619
13,1245.591
14,1246.783
15,1247.426
16,1247.535
17,1249.122
18,1249.793
19,1250.146
20,1251.496
21,1252.272
22,1252.417
23,1253.033
24,1254.263
25,1255.010
26,1255.891
27,1256.663
28,1257.088
29,1257.753
30,1258.290
31,1258.493
32,1258.792
33,1259.435
34,1259.833
35,1260.219
36,1260.998
37,1261.833
38,1262.163
39,1262.712
40,1264.268
41,1264.554
42,1265.175
43,1265.559
44,1266.243
45,1267.625
46,1268.163
47,1269.397
48,1270.417
49,1271.652
50,1271.981
51,1275.426
52,1276.369
53,1278.874
54,1279.464
55,1283.201
56,1286.960
57,1288.938
58,1291.565
59,1294.825
60,1297.704
61,1299.228
62,1306.318
63,1315.332
64,1397.731
65,1469.140
66,1494.386
67,2449.048
68,2465.188
69,2484.198
70,2489.443
71,2493.258
72,2495.726
73,2501.109
74,2504.837
75,2505.842
76,2508.345
77,2509.082
78,2510.594
79,2512.200
80,2513.632
81,2517.002
82,2519.058
83,2521.662
84,2525.584
85,2527.680
86,2528.528
87,2530.082
88,2532.234
89,2536.137
90,2541.572
91,2545.352
92,2546.116
93,2550.964
94,2561.282
95,2569.958
96,2576.614
97,2593.447
98,2718.198
99,2746.438
100,2790.180
