Percentage served,Time in ms
0,626.622
1,2022.021
2,2436.230
3,2710.208
4,3090.946
5,3103.612
6,3128.648
7,3154.287
8,3170.125
9,3176.041
10,3194.220
11,3198.128
12,3203.162
13,3207.126
14,3210.799
15,3212.548
16,3217.059
17,3220.081
18,3225.406
19,3233.681
20,3234.474
21,3240.091
22,3242.393
23,3245.109
24,3247.517
25,3253.421
26,3256.331
27,3258.169
28,3260.118
29,3262.947
30,3267.594
31,3272.695
32,3279.397
33,3283.926
34,3286.580
35,3287.826
36,3294.177
37,3296.701
38,3302.823
39,3304.149
40,3305.971
41,3309.163
42,3310.009
43,3312.281
44,3317.834
45,3318.915
46,3320.589
47,3322.440
48,3325.541
49,3330.142
50,3334.980
51,3335.571
52,3338.796
53,3349.353
54,3352.896
55,3354.533
56,3357.069
57,3361.861
58,3364.182
59,3366.402
60,3370.530
61,3371.631
62,3377.907
63,3380.375
64,3382.180
65,3386.760
66,3391.917
67,3393.758
68,3395.284
69,3398.913
70,3403.064
71,3411.536
72,3414.691
73,3421.798
74,3424.609
75,3427.417
76,3428.113
77,3436.436
78,3439.874
79,3443.778
80,3446.443
81,3453.409
82,3454.194
83,3459.562
84,3470.128
85,3476.173
86,3489.880
87,3494.045
88,3507.295
89,3529.854
90,3549.913
91,3556.745
92,3581.367
93,3598.850
94,3625.426
95,3820.745
96,4046.014
97,4334.558
98,4712.985
99,7394.165
