Percentage served,Time in ms
0,954.099
1,975.819
2,989.801
3,999.648
4,1003.872
5,1009.768
6,1016.210
7,1021.700
8,1023.507
9,1027.169
10,1031.298
11,1037.489
12,1040.729
13,1044.028
14,1045.710
15,1050.735
16,1051.673
17,1053.243
18,1054.946
19,1056.666
20,1060.577
21,1064.147
22,1071.014
23,1076.503
24,1077.404
25,1077.924
26,1082.238
27,1091.605
28,1093.748
29,1099.818
30,1101.084
31,1103.384
32,1108.770
33,1111.715
34,1116.839
35,1123.390
36,1123.633
37,1127.855
38,1133.699
39,1137.079
40,1143.793
41,1145.352
42,1147.425
43,1154.926
44,1156.942
45,1162.029
46,1163.938
47,1166.277
48,1169.393
49,1175.786
50,1179.930
51,1189.288
52,1193.720
53,1198.175
54,1200.082
55,1201.353
56,1205.623
57,1207.243
58,1217.132
59,1226.177
60,1235.104
61,1243.170
62,1244.866
63,1254.674
64,1264.359
65,1292.251
66,1296.578
67,1304.051
68,1311.110
69,1337.795
70,1363.363
71,1379.638
72,1388.691
73,1390.309
74,1405.105
75,1417.079
76,1428.308
77,1449.494
78,1452.386
79,1477.928
80,1488.856
81,1516.039
82,1529.725
83,1537.886
84,1564.099
85,1569.498
86,1571.418
87,1588.036
88,1599.676
89,1645.446
90,1703.269
91,1790.997
92,1870.847
93,1898.210
94,2065.693
95,2192.106
96,2270.783
97,2307.218
98,2538.835
99,3112.199
100,4045.254
