Percentage served,Time in ms
0,536.136
1,1957.946
2,2875.385
3,3095.597
4,3163.213
5,3178.331
6,3207.845
7,3212.763
8,3217.501
9,3226.236
10,3229.500
11,3232.702
12,3235.727
13,3243.798
14,3247.415
15,3256.182
16,3258.162
17,3268.843
18,3274.679
19,3280.759
20,3285.374
21,3295.222
22,3296.384
23,3301.313
24,3307.066
25,3310.536
26,3314.330
27,3318.149
28,3322.552
29,3327.310
30,3330.590
31,3334.579
32,3337.121
33,3340.642
34,3342.810
35,3344.157
36,3351.651
37,3355.940
38,3357.910
39,3360.068
40,3362.713
41,3365.175
42,3369.853
43,3371.504
44,3374.812
45,3377.700
46,3379.685
47,3383.247
48,3388.559
49,3390.666
50,3392.834
51,3395.379
52,3401.230
53,3403.990
54,3409.022
55,3411.885
56,3414.298
57,3416.790
58,3421.213
59,3424.948
60,3427.222
61,3432.928
62,3438.350
63,3438.860
64,3442.251
65,3446.219
66,3449.120
67,3452.305
68,3457.152
69,3458.565
70,3464.743
71,3469.071
72,3471.585
73,3476.334
74,3477.449
75,3486.420
76,3490.823
77,3492.800
78,3496.969
79,3500.376
80,3503.749
81,3507.054
82,3518.938
83,3524.245
84,3525.992
85,3532.858
86,3536.175
87,3541.516
88,3548.002
89,3555.454
90,3567.238
91,3591.252
92,3601.154
93,3608.852
94,3632.274
95,3652.548
96,3680.378
97,3826.805
98,4758.796
99,6545.264
