Percentage served,Time in ms
0,56.070
1,76.668
2,79.759
3,81.136
4,82.137
5,84.963
6,86.246
7,88.578
8,95.192
9,98.024
10,107.973
11,111.951
12,112.756
13,113.676
14,114.925
15,115.305
16,115.777
17,116.155
18,117.218
19,117.939
20,118.393
21,119.353
22,119.620
23,119.939
24,120.089
25,121.292
26,122.165
27,122.729
28,123.075
29,123.504
30,124.277
31,125.629
32,127.511
33,128.095
34,130.733
35,132.082
36,133.165
37,135.692
38,137.205
39,141.689
40,143.439
41,149.244
42,153.985
43,155.015
44,155.749
45,157.072
46,160.647
47,162.312
48,164.205
49,165.415
50,167.687
51,172.475
52,175.431
53,182.091
54,186.609
55,191.249
56,192.452
57,193.657
58,195.332
59,195.830
60,197.084
61,197.623
62,197.739
63,199.499
64,199.938
65,200.931
66,201.609
67,202.166
68,203.038
69,203.842
70,205.140
71,205.918
72,206.799
73,207.678
74,208.451
75,209.908
76,214.507
77,216.531
78,220.158
79,222.144
80,223.270
81,225.220
82,228.996
83,230.351
84,231.392
85,232.415
86,234.184
87,236.202
88,237.274
89,242.261
90,243.984
91,244.908
92,248.567
93,250.796
94,253.736
95,263.496
96,273.091
97,275.660
98,282.943
99,328.309
100,481.410
