Percentage served,Time in ms
0,3618.452
1,3641.020
2,3641.020
3,3674.402
4,3674.402
5,3681.369
6,3681.369
7,3684.328
8,3684.328
9,3723.417
10,3723.417
11,3809.181
12,3809.181
13,3832.408
14,3832.408
15,3863.054
16,3863.054
17,3872.542
18,3872.542
19,3880.491
20,3880.491
21,3913.931
22,3913.931
23,3924.392
24,3924.392
25,3943.406
26,3943.406
27,3982.163
28,3982.163
29,3985.190
30,3985.190
31,3995.188
32,3995.188
33,4018.474
34,4018.474
35,4030.583
36,4030.583
37,4042.223
38,4042.223
39,4091.594
40,4091.594
41,4126.219
42,4126.219
43,4127.781
44,4127.781
45,4131.441
46,4131.441
47,4192.237
48,4192.237
49,4251.053
50,4251.053
51,4271.731
52,4271.731
53,4277.390
54,4277.390
55,4286.665
56,4286.665
57,4330.585
58,4330.585
59,4333.133
60,4333.133
61,4390.595
62,4390.595
63,4413.361
64,4413.361
65,4422.292
66,4422.292
67,4476.011
68,4476.011
69,4490.183
70,4490.183
71,4549.307
72,4549.307
73,4682.688
74,4682.688
75,4691.448
76,4691.448
77,4715.538
78,4715.538
79,4917.230
80,4917.230
81,4994.193
82,4994.193
83,5039.602
84,5039.602
85,5216.873
86,5216.873
87,5466.115
88,5466.115
89,5538.562
90,5538.562
91,5552.869
92,5552.869
93,5742.844
94,5742.844
95,5780.671
96,5780.671
97,6603.226
98,6603.226
99,1.281
100,6603.226
