Percentage served,Time in ms
0,3229.140
1,3307.272
2,3328.417
3,3369.312
4,3411.166
5,3439.349
6,3459.028
7,3465.630
8,3507.226
9,3524.937
10,3551.824
11,3560.946
12,3585.684
13,3614.410
14,3615.338
15,3630.691
16,3649.163
17,3657.845
18,3672.491
19,3695.236
20,3701.460
21,3711.837
22,3721.495
23,3727.837
24,3739.730
25,3752.232
26,3754.493
27,3776.653
28,3777.566
29,3800.263
30,3803.060
31,3806.643
32,3809.621
33,3821.028
34,3833.977
35,3843.595
36,3857.768
37,3874.908
38,3892.320
39,3904.789
40,3909.574
41,3919.624
42,3944.521
43,3955.568
44,3983.606
45,3991.815
46,4000.347
47,4020.315
48,4048.982
49,4066.672
50,4078.491
51,4109.898
52,4112.745
53,4134.663
54,4154.304
55,4181.675
56,4196.167
57,4223.841
58,4226.946
59,4239.020
60,4241.441
61,4298.743
62,4310.218
63,4327.388
64,4357.432
65,4405.564
66,4416.029
67,4445.091
68,4460.012
69,4479.437
70,4496.243
71,4536.582
72,4588.665
73,4599.565
74,4610.652
75,4649.661
76,4661.555
77,4753.419
78,4767.042
79,4799.313
80,4808.522
81,4904.947
82,4947.187
83,5040.900
84,5197.736
85,5263.272
86,5283.529
87,5325.948
88,5414.106
89,5506.509
90,5613.245
91,5668.773
92,5702.309
93,5966.373
94,6146.451
95,6408.778
96,6710.014
97,7796.865
98,8960.599
99,12839.825
100,15966.460
