Percentage served,Time in ms
0,4535.736
1,5020.067
2,5143.934
3,7670.371
4,8128.175
5,8335.818
6,8411.279
7,8509.842
8,8556.140
9,8598.603
10,8630.539
11,8660.118
12,8756.515
13,8871.086
14,8897.838
15,8964.834
16,9006.236
17,9025.328
18,9069.278
19,9081.196
20,9086.371
21,9106.092
22,9125.661
23,9146.699
24,9153.820
25,9177.757
26,9195.979
27,9219.637
28,9236.545
29,9255.381
30,9264.822
31,9278.372
32,9320.462
33,9352.624
34,9381.677
35,9429.550
36,9449.560
37,9472.653
38,9491.576
39,9562.255
40,9611.954
41,9631.797
42,9652.165
43,9666.542
44,9732.543
45,9772.674
46,9801.887
47,9819.911
48,9838.584
49,9854.983
50,9893.223
51,9906.630
52,9965.101
53,9985.742
54,10010.460
55,10082.176
56,10094.336
57,10131.771
58,10186.670
59,10221.352
60,10233.086
61,10355.499
62,10378.184
63,10400.383
64,10406.908
65,10452.973
66,10545.249
67,10588.041
68,10644.242
69,10702.950
70,10715.419
71,10744.302
72,10774.708
73,10845.816
74,10882.549
75,10909.044
76,10934.538
77,10963.293
78,10994.161
79,11015.322
80,11141.858
81,11297.051
82,11385.903
83,11421.406
84,11502.176
85,11573.240
86,11578.985
87,11628.614
88,11642.598
89,11732.743
90,11747.779
91,11765.713
92,11838.623
93,11880.367
94,11968.410
95,12048.401
96,12202.195
97,12306.012
98,12405.716
99,12671.719
100,12901.454
