Percentage served,Time in ms
0,1130.417
1,1924.593
2,2286.802
3,2578.598
4,2656.808
5,2938.511
6,3133.071
7,3313.535
8,3432.783
9,3620.791
10,3792.921
11,3901.215
12,4020.255
13,4098.060
14,4215.278
15,4321.078
16,4498.842
17,4565.562
18,4673.824
19,4758.729
20,4841.237
21,4930.024
22,4982.990
23,5132.603
24,5261.913
25,5364.766
26,5465.024
27,5598.124
28,5664.162
29,5718.579
30,5829.563
31,5978.876
32,6040.009
33,6165.577
34,6253.941
35,6356.331
36,6425.387
37,6474.211
38,6565.599
39,6651.202
40,6745.925
41,6894.027
42,7017.382
43,7091.492
44,7165.880
45,7254.310
46,7424.341
47,7540.080
48,7654.562
49,7775.774
50,7902.401
51,8016.662
52,8142.557
53,8237.221
54,8354.692
55,8490.649
56,8599.638
57,8711.691
58,8860.987
59,9022.352
60,9083.113
61,9144.773
62,9290.837
63,9447.983
64,9504.453
65,9618.564
66,9795.487
67,9933.146
68,10040.008
69,10109.368
70,10235.503
71,10373.289
72,10493.607
73,10678.784
74,10792.833
75,10999.829
76,11083.281
77,11322.814
78,11459.481
79,11580.504
80,11697.282
81,11832.319
82,12005.714
83,12154.942
84,12366.705
85,12523.130
86,12754.367
87,12877.555
88,13035.617
89,13189.236
90,13433.470
91,13739.720
92,14418.753
93,14619.975
94,14956.650
95,15228.636
96,15360.019
97,16005.563
98,16802.206
99,17720.219
100,19524.672
