Percentage served,Time in ms
0,3254.336
1,3387.282
2,3401.636
3,3427.597
4,3503.638
5,3549.659
6,3589.598
7,3612.537
8,3621.783
9,3638.073
10,3640.960
11,3649.083
12,3657.787
13,3676.074
14,3704.018
15,3707.863
16,3730.950
17,3750.060
18,3753.849
19,3767.139
20,3783.361
21,3820.540
22,3825.521
23,3832.052
24,3858.390
25,3871.677
26,3912.143
27,3920.236
28,3921.706
29,3950.150
30,3960.187
31,3968.703
32,3974.893
33,3976.633
34,3984.164
35,3997.051
36,4006.025
37,4016.423
38,4031.909
39,4049.025
40,4062.345
41,4071.029
42,4078.842
43,4116.713
44,4143.510
45,4156.769
46,4169.896
47,4182.427
48,4186.440
49,4212.869
50,4224.282
51,4241.571
52,4247.968
53,4274.766
54,4319.644
55,4338.879
56,4351.468
57,4368.553
58,4395.384
59,4422.793
60,4447.502
61,4486.881
62,4519.692
63,4553.631
64,4561.602
65,4582.601
66,4607.173
67,4636.368
68,4677.120
69,4693.772
70,4710.437
71,4761.178
72,4838.214
73,4892.184
74,4984.273
75,5067.186
76,5079.034
77,5146.965
78,5184.152
79,5284.610
80,5291.711
81,5301.788
82,5343.334
83,5399.576
84,5435.603
85,5525.848
86,5556.902
87,5604.067
88,5662.912
89,5793.878
90,5953.570
91,6036.537
92,6091.671
93,6406.784
94,6521.737
95,6611.166
96,6881.148
97,7549.087
98,9868.412
99,14729.724
100,32413.920
