Percentage served,Time in ms
0,1078.641
1,1187.181
2,1187.181
3,1193.631
4,1193.631
5,1234.117
6,1234.117
7,1280.118
8,1280.118
9,1319.831
10,1319.831
11,1325.433
12,1325.433
13,1348.131
14,1348.131
15,1356.869
16,1356.869
17,1404.503
18,1404.503
19,1411.574
20,1411.574
21,1461.721
22,1461.721
23,1464.141
24,1464.141
25,1501.745
26,1501.745
27,1506.265
28,1506.265
29,1510.652
30,1510.652
31,1528.044
32,1528.044
33,1531.482
34,1531.482
35,1582.120
36,1582.120
37,1601.622
38,1601.622
39,1631.417
40,1631.417
41,1664.852
42,1664.852
43,1712.574
44,1712.574
45,1713.474
46,1713.474
47,1729.126
48,1729.126
49,1782.678
50,1782.678
51,1784.763
52,1784.763
53,1786.783
54,1786.783
55,1803.777
56,1803.777
57,1809.739
58,1809.739
59,1842.252
60,1842.252
61,1870.028
62,1870.028
63,1947.463
64,1947.463
65,2100.428
66,2100.428
67,2123.587
68,2123.587
69,2135.804
70,2135.804
71,2179.570
72,2179.570
73,2181.268
74,2181.268
75,2201.014
76,2201.014
77,2240.687
78,2240.687
79,2416.994
80,2416.994
81,2648.751
82,2648.751
83,2737.645
84,2737.645
85,3025.211
86,3025.211
87,3166.432
88,3166.432
89,3474.973
90,3474.973
91,3821.862
92,3821.862
93,4248.230
94,4248.230
95,4363.323
96,4363.323
97,4630.251
98,4630.251
99,1.281
100,4630.251
