Percentage served,Time in ms
0,414.445
1,469.314
2,519.065
3,534.286
4,555.509
5,567.734
6,589.956
7,605.699
8,620.520
9,627.864
10,637.618
11,647.814
12,654.984
13,664.260
14,679.498
15,688.564
16,699.983
17,720.947
18,732.574
19,741.795
20,752.163
21,758.392
22,769.718
23,783.161
24,793.272
25,809.637
26,823.699
27,836.959
28,850.352
29,876.504
30,891.011
31,907.920
32,932.175
33,957.995
34,975.331
35,991.231
36,997.809
37,1019.142
38,1038.459
39,1055.137
40,1065.205
41,1092.160
42,1110.527
43,1124.744
44,1133.303
45,1147.195
46,1169.814
47,1176.885
48,1192.874
49,1199.575
50,1207.742
51,1220.232
52,1230.052
53,1240.052
54,1249.158
55,1260.710
56,1271.676
57,1276.580
58,1283.095
59,1294.501
60,1310.089
61,1315.563
62,1320.165
63,1328.647
64,1341.063
65,1350.319
66,1363.352
67,1381.200
68,1386.974
69,1397.749
70,1403.941
71,1416.330
72,1428.212
73,1437.144
74,1445.977
75,1464.445
76,1478.582
77,1497.492
78,1516.658
79,1526.439
80,1531.421
81,1554.173
82,1564.658
83,1577.917
84,1591.352
85,1606.285
86,1632.866
87,1640.783
88,1666.036
89,1686.594
90,1710.962
91,1719.692
92,1736.932
93,1760.243
94,1781.771
95,1801.376
96,1895.556
97,1940.814
98,1981.991
99,2215.407
100,3583.947
