Percentage served,Time in ms
0,1309.068
1,1412.320
2,1413.995
3,1419.799
4,1421.576
5,1425.917
6,1430.066
7,1431.015
8,1432.653
9,1433.894
10,1435.404
11,1437.714
12,1438.233
13,1440.626
14,1442.901
15,1445.345
16,1445.974
17,1446.895
18,1447.064
19,1448.223
20,1448.935
21,1450.675
22,1451.128
23,1451.549
24,1452.476
25,1454.950
26,1455.533
27,1457.508
28,1460.139
29,1462.439
30,1462.906
31,1465.828
32,1466.494
33,1468.015
34,1471.481
35,1473.435
36,1475.004
37,1480.340
38,1481.194
39,1482.378
40,1483.564
41,1485.532
42,1486.633
43,1488.441
44,1488.679
45,1491.981
46,1493.599
47,1498.489
48,1499.551
49,1502.310
50,1502.754
51,1507.935
52,1511.500
53,1513.330
54,1521.580
55,1524.819
56,1526.354
57,1536.727
58,1538.691
59,1542.529
60,1547.721
61,1574.647
62,1588.390
63,1614.322
64,1634.174
65,1674.341
66,1704.790
67,2843.736
68,2864.569
69,2869.250
70,2871.437
71,2878.407
72,2883.712
73,2890.414
74,2900.313
75,2903.771
76,2907.025
77,2911.923
78,2917.273
79,2922.958
80,2925.378
81,2933.875
82,2940.392
83,2952.066
84,2953.331
85,2957.062
86,2968.998
87,2974.512
88,2983.505
89,2995.658
90,3009.768
91,3021.824
92,3036.870
93,3042.003
94,3053.442
95,3061.288
96,3071.449
97,3089.657
98,3108.531
99,3166.741
100,3213.959
