Percentage served,Time in ms
0,170.445
1,182.737
2,184.834
3,191.155
4,199.455
5,201.650
6,204.687
7,207.747
8,209.734
9,210.887
10,213.390
11,217.686
12,222.008
13,222.729
14,225.135
15,226.974
16,229.251
17,231.846
18,233.515
19,234.839
20,235.765
21,237.623
22,238.446
23,239.075
24,240.421
25,241.690
26,242.932
27,244.108
28,245.662
29,247.150
30,248.023
31,249.246
32,249.919
33,250.347
34,251.676
35,253.266
36,254.874
37,255.935
38,256.633
39,257.129
40,258.655
41,259.639
42,260.741
43,262.366
44,263.886
45,266.145
46,269.089
47,269.227
48,271.477
49,272.680
50,274.474
51,276.077
52,276.949
53,278.124
54,279.847
55,281.216
56,282.940
57,284.346
58,286.834
59,288.984
60,291.497
61,295.029
62,296.177
63,298.021
64,299.705
65,300.358
66,302.230
67,302.930
68,304.808
69,311.283
70,312.643
71,314.828
72,316.720
73,318.647
74,321.909
75,324.491
76,326.755
77,329.670
78,332.803
79,336.975
80,340.634
81,341.761
82,345.590
83,347.167
84,349.991
85,353.215
86,356.011
87,358.942
88,362.911
89,367.492
90,369.858
91,372.098
92,377.584
93,387.846
94,396.241
95,409.054
96,414.273
97,427.931
98,469.745
99,506.699
