Percentage served,Time in ms
0,17612.981
1,18686.039
2,18731.076
3,18834.763
4,19034.475
5,19286.900
6,19383.463
7,19460.341
8,19475.660
9,19618.036
10,19689.628
11,19759.041
12,19820.769
13,19837.844
14,19861.939
15,19914.040
16,19988.051
17,20074.404
18,20128.163
19,20232.591
20,20269.278
21,20331.529
22,20376.838
23,20425.711
24,20442.266
25,20488.018
26,20582.210
27,20630.810
28,20646.235
29,20659.225
30,20682.844
31,20703.855
32,20721.759
33,20768.513
34,20796.434
35,20895.629
36,20901.379
37,20947.317
38,20951.761
39,20984.425
40,21003.828
41,21085.107
42,21091.968
43,21108.151
44,21214.926
45,21291.151
46,21336.918
47,21359.409
48,21386.979
49,21417.025
50,21463.502
51,21559.834
52,21570.254
53,21584.740
54,21642.497
55,21696.788
56,21713.558
57,21748.406
58,21764.750
59,21856.743
60,21907.209
61,21969.818
62,21979.272
63,22036.087
64,22072.339
65,22101.825
66,22122.164
67,22190.066
68,22318.245
69,22381.644
70,22416.987
71,22478.569
72,22495.011
73,22544.081
74,22600.467
75,22674.475
76,22725.601
77,22747.840
78,22785.330
79,22828.445
80,22903.536
81,22967.762
82,23050.613
83,23193.385
84,23305.449
85,23576.715
86,23619.773
87,23780.392
88,23895.610
89,24110.800
90,24144.872
91,24342.622
92,24452.597
93,24547.544
94,24859.722
95,24973.031
96,25054.708
97,25346.739
98,25990.112
99,26734.827
100,26925.755
