Percentage served,Time in ms
0,1344.878
1,2044.427
2,2050.931
3,2065.044
4,2069.579
5,2081.622
6,2085.160
7,2093.432
8,2100.284
9,2106.846
10,2109.149
11,2110.025
12,2111.394
13,2113.672
14,2117.538
15,2122.103
16,2123.894
17,2258.969
18,2263.016
19,2264.651
20,2268.543
21,2271.469
22,2274.291
23,2279.001
24,2279.676
25,2280.520
26,2280.725
27,2282.001
28,2282.544
29,2282.922
30,2284.347
31,2286.540
32,2286.889
33,2289.637
34,2290.378
35,2292.303
36,2294.017
37,2294.970
38,2295.378
39,2295.906
40,2297.460
41,2297.916
42,2298.539
43,2300.358
44,2301.449
45,2302.566
46,2303.304
47,2304.257
48,2305.370
49,2306.576
50,2307.172
51,2309.335
52,2309.705
53,2310.616
54,2311.520
55,2313.478
56,2314.733
57,2317.654
58,2322.501
59,2324.387
60,2327.179
61,2336.795
62,2346.741
63,2363.505
64,2590.109
65,3967.996
66,4031.845
67,4133.363
68,4151.124
69,4184.396
70,4203.307
71,4209.464
72,4216.180
73,4227.603
74,4232.919
75,4535.632
76,4547.992
77,4559.848
78,4565.384
79,4568.136
80,4575.325
81,4577.659
82,4581.903
83,4584.106
84,4589.648
85,4591.683
86,4596.468
87,4599.630
88,4601.689
89,4604.118
90,4609.665
91,4611.204
92,4615.342
93,4618.129
94,4629.961
95,4641.923
96,4647.603
97,4663.357
98,5218.367
99,6527.031
100,9512.068
