Percentage served,Time in ms
0,2556.081
1,3915.245
2,3921.777
3,3927.651
4,3941.018
5,3955.909
6,3960.447
7,3970.012
8,3971.294
9,3978.396
10,3980.304
11,3983.528
12,3985.037
13,3989.396
14,3989.770
15,3994.692
16,3997.499
17,3999.717
18,4005.128
19,4007.286
20,4011.421
21,4013.423
22,4017.078
23,4017.873
24,4018.927
25,4020.178
26,4021.953
27,4024.783
28,4028.320
29,4029.902
30,4031.448
31,4038.667
32,4042.721
33,4047.395
34,4050.671
35,4052.855
36,4058.253
37,4090.695
38,4116.553
39,4137.679
40,4172.191
41,4366.254
42,4378.174
43,4383.314
44,4391.491
45,4398.306
46,4403.656
47,4412.383
48,4417.492
49,4428.817
50,4430.068
51,4430.658
52,4436.628
53,4443.485
54,4444.828
55,4447.660
56,4450.651
57,4452.750
58,4457.649
59,4459.113
60,4468.931
61,4482.330
62,4495.012
63,4502.796
64,4512.466
65,4537.965
66,4997.269
67,7820.767
68,7918.959
69,7933.476
70,7944.797
71,7957.503
72,7966.144
73,7983.062
74,7993.188
75,8001.021
76,8012.720
77,8019.934
78,8034.443
79,8039.848
80,8044.469
81,8048.132
82,8058.728
83,8079.970
84,8095.841
85,8119.330
86,8164.504
87,8734.192
88,8790.033
89,8829.781
90,8837.165
91,8842.573
92,8855.530
93,8873.159
94,8900.731
95,8920.335
96,8942.231
97,8948.645
98,8964.774
99,9048.853
100,10700.334
