Percentage served,Time in ms
0,10446.725
1,10829.893
2,10981.246
3,11178.203
4,11339.651
5,11462.020
6,11512.135
7,11606.300
8,11695.014
9,11809.858
10,11829.655
11,11878.668
12,11929.353
13,11990.060
14,12007.930
15,12083.069
16,12119.234
17,12235.450
18,12288.496
19,12316.576
20,12388.562
21,12493.869
22,12574.809
23,12763.046
24,12783.829
25,12823.832
26,12946.810
27,13112.506
28,13458.837
29,13781.449
30,13829.404
31,13863.480
32,14059.665
33,14147.626
34,14168.005
35,14221.676
36,14302.324
37,14329.671
38,14370.731
39,14423.807
40,14434.606
41,14474.890
42,14491.963
43,14514.852
44,14540.750
45,14558.290
46,14587.996
47,14654.905
48,14682.802
49,14708.720
50,14733.024
51,14789.213
52,14887.191
53,14928.084
54,14939.310
55,15033.499
56,15036.238
57,15068.479
58,15107.290
59,15138.974
60,15140.253
61,15160.782
62,15207.903
63,15277.558
64,15313.427
65,15383.406
66,15476.008
67,15504.046
68,15588.795
69,15629.887
70,15647.403
71,15694.989
72,15746.551
73,15846.182
74,15938.041
75,15999.161
76,16005.716
77,16039.282
78,16073.081
79,16095.971
80,16130.372
81,16160.453
82,16235.617
83,16282.808
84,16445.050
85,16481.975
86,16545.626
87,16636.793
88,16682.767
89,16773.471
90,16857.597
91,17041.597
92,17075.095
93,17174.944
94,17241.295
95,17496.846
96,17550.042
97,18047.863
98,18154.024
99,18705.634
100,18930.639
