Percentage served,Time in ms
0,1374.184
1,1397.022
2,1411.737
3,1427.084
4,1438.506
5,1448.118
6,1468.983
7,1485.171
8,1613.461
9,1777.399
10,1783.096
11,1788.476
12,1792.225
13,1793.287
14,1796.187
15,1799.435
16,1803.408
17,1805.270
18,1807.771
19,1810.389
20,1812.821
21,1813.903
22,1815.575
23,1817.027
24,1819.044
25,1820.794
26,1822.021
27,1822.640
28,1823.846
29,1825.390
30,1825.996
31,1826.890
32,1827.309
33,1828.357
34,1828.885
35,1830.214
36,1830.577
37,1831.280
38,1831.727
39,1832.604
40,1833.285
41,1834.179
42,1836.234
43,1836.959
44,1837.919
45,1839.790
46,1841.994
47,1843.760
48,1844.751
49,1845.679
50,1847.832
51,1848.924
52,1850.104
53,1851.597
54,1852.252
55,1854.317
56,1854.965
57,1856.045
58,1857.773
59,1858.801
60,1860.498
61,1863.783
62,1864.400
63,1865.701
64,1867.859
65,1869.138
66,1871.014
67,1872.584
68,1873.520
69,1876.361
70,1878.044
71,1878.767
72,1880.221
73,1880.940
74,1881.198
75,1884.487
76,1887.747
77,1888.573
78,1891.519
79,1893.070
80,1894.239
81,1896.619
82,1901.129
83,1903.258
84,1909.040
85,1911.912
86,1918.508
87,1926.271
88,1941.273
89,2002.759
90,2020.377
91,2049.033
92,2077.765
93,2090.889
94,2133.987
95,2190.291
96,2834.775
97,2890.507
98,3009.786
99,3242.804
100,31961.663
