Percentage served,Time in ms
0,11072.525
1,11980.389
2,12208.349
3,12289.046
4,12322.522
5,12480.218
6,12534.557
7,12655.152
8,12739.148
9,12869.534
10,12878.563
11,12904.640
12,12962.154
13,13009.479
14,13013.549
15,13045.245
16,13080.416
17,13117.669
18,13161.578
19,13235.572
20,13256.322
21,13297.032
22,13334.952
23,13353.937
24,13378.691
25,13415.793
26,13449.881
27,13578.555
28,13604.214
29,13654.093
30,13672.551
31,13730.762
32,13793.784
33,13846.092
34,13883.806
35,13961.175
36,14066.737
37,14109.180
38,14132.548
39,14175.143
40,14358.756
41,14464.676
42,14553.783
43,14648.293
44,14684.357
45,14715.758
46,14787.794
47,14925.145
48,14985.763
49,15054.580
50,15128.288
51,15289.042
52,15358.395
53,15423.178
54,15448.450
55,15507.870
56,15579.130
57,15685.602
58,15718.520
59,15773.955
60,15902.253
61,15966.553
62,16022.994
63,16067.116
64,16102.501
65,16215.190
66,16243.966
67,16342.304
68,16381.028
69,16434.090
70,16484.575
71,16527.350
72,16628.636
73,16685.921
74,16757.143
75,16858.661
76,16878.532
77,16918.690
78,16954.586
79,17113.339
80,17186.137
81,17269.676
82,17351.657
83,17447.102
84,17546.298
85,17706.125
86,17785.686
87,17835.096
88,17892.936
89,17943.994
90,18042.382
91,18157.319
92,18190.482
93,18374.879
94,18392.303
95,18663.371
96,18737.065
97,19522.144
98,20016.871
99,20409.634
100,20668.188
