Percentage served,Time in ms
0,874.698
1,1276.518
2,1288.424
3,1291.185
4,1297.729
5,1303.033
6,1303.803
7,1304.469
8,1306.997
9,1308.649
10,1310.238
11,1311.649
12,1312.332
13,1312.975
14,1314.620
15,1315.308
16,1316.184
17,1317.304
18,1317.913
19,1318.514
20,1318.993
21,1320.509
22,1322.035
23,1322.609
24,1323.207
25,1324.535
26,1325.441
27,1326.008
28,1326.294
29,1326.752
30,1327.828
31,1329.048
32,1329.577
33,1331.522
34,1332.792
35,1333.634
36,1335.100
37,1336.038
38,1337.359
39,1338.468
40,1338.872
41,1339.976
42,1340.536
43,1342.455
44,1344.489
45,1346.963
46,1348.172
47,1348.773
48,1350.870
49,1352.811
50,1355.022
51,1358.026
52,1358.946
53,1359.997
54,1360.461
55,1361.614
56,1364.499
57,1367.416
58,1369.207
59,1373.922
60,1374.707
61,1380.417
62,1385.891
63,1392.776
64,1395.331
65,1456.173
66,1552.146
67,2550.658
68,2597.037
69,2604.736
70,2618.985
71,2623.387
72,2626.983
73,2634.641
74,2637.433
75,2641.133
76,2643.677
77,2645.592
78,2649.808
79,2652.253
80,2656.860
81,2658.505
82,2661.084
83,2669.060
84,2674.590
85,2677.741
86,2679.917
87,2684.915
88,2687.851
89,2693.111
90,2700.924
91,2703.777
92,2709.439
93,2713.137
94,2716.650
95,2724.341
96,2733.968
97,2750.754
98,2768.750
99,2847.299
100,3258.377
