Percentage served,Time in ms
0,472.909
1,707.022
2,708.838
3,710.216
4,712.309
5,712.581
6,713.754
7,716.074
8,717.845
9,718.793
10,719.309
11,719.788
12,720.330
13,720.781
14,720.917
15,721.354
16,721.553
17,721.879
18,722.433
19,723.237
20,724.098
21,724.531
22,725.029
23,726.105
24,726.193
25,726.947
26,727.261
27,727.664
28,728.163
29,728.634
30,729.421
31,730.357
32,730.472
33,730.546
34,730.710
35,731.007
36,731.811
37,732.321
38,732.762
39,733.023
40,733.348
41,734.883
42,735.424
43,735.693
44,736.639
45,737.874
46,738.720
47,740.034
48,740.828
49,741.885
50,742.818
51,743.807
52,745.700
53,749.017
54,749.538
55,751.354
56,752.801
57,753.582
58,753.945
59,755.387
60,759.044
61,761.533
62,765.360
63,767.201
64,771.217
65,834.876
66,965.654
67,1394.187
68,1429.718
69,1437.671
70,1441.404
71,1444.001
72,1445.689
73,1447.578
74,1449.584
75,1451.523
76,1454.310
77,1456.475
78,1457.778
79,1459.991
80,1460.488
81,1461.517
82,1462.599
83,1464.446
84,1465.548
85,1466.911
86,1467.403
87,1469.356
88,1470.730
89,1473.246
90,1476.842
91,1478.484
92,1481.940
93,1484.105
94,1486.572
95,1488.942
96,1493.319
97,1500.851
98,1505.494
99,1642.408
100,1796.112
