Percentage served,Time in ms
0,658.440
1,1470.847
2,1728.419
3,1828.070
4,1913.942
5,1931.491
6,1998.170
7,2077.928
8,2161.280
9,2196.333
10,2210.037
11,2222.186
12,2238.275
13,2250.003
14,2264.527
15,2275.996
16,2293.636
17,2302.380
18,2317.667
19,2326.927
20,2342.049
21,2367.410
22,2384.643
23,2400.676
24,2416.755
25,2667.179
26,2740.045
27,2784.414
28,2803.850
29,2817.147
30,2830.153
31,2839.262
32,2854.345
33,2862.155
34,2873.185
35,2879.981
36,2882.438
37,2897.235
38,2904.837
39,2911.796
40,2920.631
41,2931.780
42,2933.282
43,2942.837
44,2950.117
45,2955.731
46,2974.366
47,2986.947
48,2996.741
49,2998.573
50,3003.212
51,3012.843
52,3014.235
53,3018.231
54,3026.812
55,3033.942
56,3038.567
57,3042.084
58,3050.618
59,3058.064
60,3062.244
61,3068.058
62,3082.283
63,3084.916
64,3099.932
65,3107.981
66,3122.976
67,3134.472
68,3154.618
69,3168.981
70,3179.585
71,3191.980
72,3210.086
73,3244.209
74,3273.769
75,3328.630
76,3341.733
77,3365.665
78,3390.325
79,3427.740
80,3463.446
81,3508.824
82,3535.534
83,3567.457
84,3576.572
85,3618.768
86,3629.730
87,3637.005
88,3655.639
89,3679.411
90,3727.325
91,3739.450
92,3774.554
93,3877.372
94,3988.353
95,4090.585
96,4126.102
97,4202.097
98,4236.225
99,4276.781
