Percentage served,Time in ms
0,380.298
1,501.895
2,548.182
3,565.990
4,579.109
5,591.404
6,603.397
7,617.482
8,629.655
9,643.373
10,651.780
11,661.285
12,666.654
13,672.853
14,682.625
15,698.560
16,708.059
17,718.568
18,732.119
19,748.583
20,763.249
21,777.735
22,785.839
23,792.768
24,801.961
25,812.095
26,822.385
27,834.308
28,845.238
29,857.713
30,867.793
31,882.133
32,890.867
33,908.789
34,918.915
35,929.146
36,941.890
37,955.230
38,973.168
39,983.426
40,994.814
41,1010.354
42,1020.364
43,1029.605
44,1037.137
45,1055.433
46,1068.346
47,1081.850
48,1094.265
49,1108.451
50,1115.861
51,1130.801
52,1146.223
53,1156.601
54,1165.366
55,1178.579
56,1194.140
57,1207.019
58,1221.277
59,1233.288
60,1246.098
61,1253.161
62,1263.806
63,1274.972
64,1294.602
65,1303.131
66,1323.235
67,1333.280
68,1342.743
69,1354.896
70,1366.422
71,1378.252
72,1391.097
73,1407.944
74,1424.716
75,1438.795
76,1448.761
77,1457.148
78,1470.336
79,1485.420
80,1497.937
81,1518.176
82,1539.481
83,1552.210
84,1570.328
85,1586.074
86,1599.291
87,1608.359
88,1632.083
89,1640.358
90,1659.525
91,1695.064
92,1713.479
93,1738.846
94,1757.135
95,1760.378
96,1839.387
97,1864.580
98,1962.804
99,2102.763
100,3461.952
