Percentage served,Time in ms
0,3585.299
1,4845.345
2,4973.870
3,5048.190
4,5067.695
5,5113.156
6,5122.263
7,5140.082
8,5174.843
9,5202.101
10,5203.418
11,5260.704
12,5265.706
13,5289.516
14,5304.736
15,5320.116
16,5325.122
17,5358.439
18,5383.648
19,5417.698
20,5420.513
21,5430.183
22,5439.505
23,5463.640
24,5472.471
25,5478.594
26,5482.191
27,5494.397
28,5503.878
29,5536.608
30,5546.125
31,5571.784
32,5577.946
33,5592.252
34,5597.546
35,5607.846
36,5612.709
37,5622.290
38,5632.231
39,5644.761
40,5661.943
41,5678.169
42,5681.288
43,5699.250
44,5720.622
45,5733.057
46,5739.972
47,5759.491
48,5773.731
49,5816.733
50,5844.763
51,5862.930
52,5870.122
53,5875.718
54,5890.495
55,5910.482
56,5916.535
57,5929.449
58,5938.364
59,5981.069
60,6022.452
61,6042.706
62,6053.377
63,6080.065
64,6086.135
65,6131.172
66,6139.593
67,6169.985
68,6174.711
69,6189.858
70,6221.000
71,6306.496
72,6318.486
73,6342.000
74,6345.029
75,6410.467
76,6443.569
77,6495.061
78,6511.421
79,6524.497
80,6536.605
81,6558.744
82,6567.252
83,6589.562
84,6602.492
85,6629.539
86,6657.273
87,6678.917
88,6702.018
89,6734.279
90,6786.689
91,6917.552
92,6981.496
93,7174.332
94,7241.828
95,7514.459
96,8015.946
97,8226.262
98,8317.755
99,8791.573
100,9265.765
