Percentage served,Time in ms
0,2331.934
1,3431.497
2,3461.168
3,3611.836
4,3637.437
5,3667.276
6,3715.320
7,3784.924
8,3821.086
9,3841.351
10,3873.961
11,3906.528
12,3927.065
13,3935.711
14,3948.690
15,3953.369
16,3963.453
17,3977.700
18,3986.593
19,3992.810
20,4003.567
21,4011.601
22,4026.423
23,4056.464
24,4065.893
25,4087.250
26,4098.072
27,4118.372
28,4121.908
29,4135.412
30,4140.002
31,4149.202
32,4161.150
33,4170.491
34,4180.584
35,4231.324
36,4239.547
37,4246.849
38,4267.021
39,4282.784
40,4295.995
41,4300.712
42,4310.513
43,4325.653
44,4345.433
45,4352.964
46,4361.571
47,4377.886
48,4385.147
49,4425.558
50,4437.286
51,4452.825
52,4456.892
53,4482.820
54,4493.454
55,4505.549
56,4536.500
57,4549.695
58,4595.136
59,4616.866
60,4630.402
61,4637.609
62,4645.954
63,4680.123
64,4698.610
65,4714.826
66,4719.833
67,4734.217
68,4746.329
69,4775.434
70,4802.808
71,4851.315
72,4882.293
73,4899.710
74,4912.523
75,4947.668
76,4976.829
77,5003.451
78,5037.588
79,5041.429
80,5057.182
81,5104.695
82,5125.564
83,5192.537
84,5252.228
85,5302.399
86,5337.341
87,5434.244
88,5459.888
89,5578.674
90,5626.873
91,5646.542
92,5746.100
93,5903.178
94,5952.000
95,6061.045
96,6107.824
97,6268.076
98,6531.242
99,7151.927
100,7519.633
