Percentage served,Time in ms
0,1434.684
1,2105.588
2,2110.865
3,2118.716
4,2119.726
5,2126.637
6,2128.711
7,2132.166
8,2133.535
9,2136.379
10,2140.307
11,2144.097
12,2147.214
13,2154.000
14,2156.028
15,2159.628
16,2165.038
17,2179.907
18,2183.862
19,2196.566
20,2208.829
21,2210.859
22,2213.946
23,2215.003
24,2216.326
25,2217.795
26,2219.558
27,2220.744
28,2221.471
29,2222.843
30,2226.370
31,2227.519
32,2229.196
33,2229.953
34,2231.901
35,2232.402
36,2234.018
37,2234.623
38,2236.020
39,2238.970
40,2240.126
41,2241.365
42,2242.070
43,2242.638
44,2244.846
45,2245.157
46,2245.914
47,2249.303
48,2250.263
49,2253.089
50,2255.475
51,2257.175
52,2258.833
53,2261.835
54,2262.741
55,2265.280
56,2266.088
57,2266.781
58,2269.317
59,2270.798
60,2280.214
61,2282.562
62,2288.769
63,2289.367
64,2303.657
65,2319.350
66,2347.366
67,4221.763
68,4240.640
69,4259.177
70,4267.913
71,4274.399
72,4281.292
73,4289.426
74,4306.459
75,4334.183
76,4360.200
77,4426.110
78,4443.118
79,4450.002
80,4462.065
81,4465.778
82,4470.933
83,4474.157
84,4475.285
85,4478.338
86,4481.883
87,4486.750
88,4490.800
89,4491.711
90,4496.928
91,4499.253
92,4506.493
93,4510.471
94,4520.116
95,4529.161
96,4531.879
97,4540.978
98,4545.805
99,4570.980
100,4644.106
