Percentage served,Time in ms
0,734.767
1,1116.559
2,1118.987
3,1119.548
4,1121.247
5,1122.157
6,1122.871
7,1123.846
8,1125.253
9,1126.144
10,1127.051
11,1127.702
12,1128.141
13,1128.693
14,1129.183
15,1130.367
16,1131.142
17,1131.666
18,1131.955
19,1132.160
20,1132.711
21,1133.477
22,1135.052
23,1135.257
24,1135.465
25,1136.083
26,1136.277
27,1137.047
28,1137.511
29,1138.033
30,1138.357
31,1139.078
32,1139.256
33,1139.371
34,1139.702
35,1139.950
36,1140.305
37,1141.799
38,1142.558
39,1142.914
40,1143.899
41,1144.341
42,1145.477
43,1148.139
44,1149.088
45,1149.498
46,1150.176
47,1150.850
48,1152.161
49,1153.432
50,1153.904
51,1154.506
52,1157.068
53,1159.010
54,1159.536
55,1163.300
56,1167.487
57,1170.479
58,1172.108
59,1177.318
60,1177.896
61,1185.608
62,1191.069
63,1193.558
64,1215.722
65,1225.115
66,1495.978
67,2236.564
68,2246.453
69,2250.645
70,2258.620
71,2260.621
72,2263.686
73,2265.966
74,2267.557
75,2268.346
76,2271.173
77,2271.730
78,2272.593
79,2274.389
80,2276.385
81,2278.766
82,2281.090
83,2283.351
84,2285.580
85,2287.178
86,2287.917
87,2289.014
88,2290.673
89,2292.854
90,2295.654
91,2300.174
92,2303.810
93,2308.271
94,2311.224
95,2322.242
96,2328.702
97,2353.145
98,2380.220
99,2541.887
100,2772.753
