Percentage served,Time in ms
0,1407.676
1,1441.516
2,1467.534
3,1474.597
4,1477.708
5,1491.074
6,1491.320
7,1499.540
8,1505.523
9,1508.471
10,1520.666
11,1526.562
12,1526.916
13,1532.602
14,1549.968
15,1558.255
16,1559.765
17,1566.156
18,1574.215
19,1585.882
20,1601.129
21,1604.711
22,1616.283
23,1617.334
24,1619.466
25,1626.781
26,1649.316
27,1667.872
28,1675.506
29,1677.183
30,1700.545
31,1746.479
32,1773.581
33,1780.323
34,1844.382
35,1848.041
36,1873.741
37,1906.641
38,1937.438
39,2166.490
40,2394.649
41,2715.690
42,2779.901
43,2804.703
44,2807.285
45,2819.344
46,2826.226
47,2848.119
48,2861.896
49,2880.783
50,2903.900
51,2907.888
52,2937.041
53,2946.765
54,2949.929
55,2959.622
56,2961.507
57,2966.035
58,2968.723
59,2977.322
60,2977.845
61,2993.698
62,3003.994
63,3011.980
64,3017.553
65,3028.518
66,3031.566
67,3049.028
68,3052.373
69,3053.418
70,3084.171
71,3086.252
72,3087.321
73,3097.194
74,3098.403
75,3121.254
76,3135.132
77,3141.412
78,3149.622
79,3154.461
80,3162.072
81,3180.928
82,3189.157
83,3212.418
84,3217.670
85,3228.140
86,3245.691
87,3272.626
88,3277.692
89,3312.763
90,3321.199
91,3417.250
92,3444.064
93,3542.184
94,3581.502
95,3688.155
96,3798.711
97,4059.166
98,4247.455
99,4643.880
100,8270.055
