Percentage served,Time in ms
0,1057.023
1,1071.817
2,1072.647
3,1074.427
4,1075.440
5,1076.887
6,1077.293
7,1080.853
8,1083.151
9,1085.457
10,1085.831
11,1087.497
12,1091.753
13,1092.585
14,1093.179
15,1094.216
16,1095.341
17,1096.604
18,1098.679
19,1099.743
20,1100.136
21,1101.251
22,1101.950
23,1102.733
24,1103.186
25,1104.377
26,1104.913
27,1105.031
28,1105.969
29,1108.820
30,1109.496
31,1110.840
32,1111.052
33,1111.916
34,1112.754
35,1114.932
36,1116.337
37,1116.727
38,1117.083
39,1118.060
40,1122.514
41,1123.379
42,1123.804
43,1124.593
44,1126.132
45,1127.637
46,1128.628
47,1130.814
48,1134.124
49,1136.140
50,1136.593
51,1138.090
52,1138.509
53,1141.572
54,1141.977
55,1145.305
56,1147.143
57,1150.615
58,1152.604
59,1158.354
60,1159.879
61,1160.834
62,1161.761
63,1168.958
64,1171.633
65,1177.637
66,1178.484
67,1183.546
68,1184.974
69,1191.975
70,1198.905
71,1202.150
72,1204.093
73,1215.010
74,1219.601
75,1226.869
76,1229.442
77,1243.665
78,1252.689
79,1265.248
80,1269.208
81,1285.473
82,1296.079
83,1320.622
84,1334.171
85,1347.384
86,1355.935
87,1365.754
88,1375.327
89,1387.266
90,1392.645
91,1398.731
92,1416.971
93,1480.916
94,1522.471
95,1603.632
96,1635.093
97,1738.521
98,1784.303
99,2352.873
100,2567.977
