Percentage served,Time in ms
0,1139.080
1,1237.908
2,1237.908
3,1265.827
4,1265.827
5,1327.813
6,1327.813
7,1335.969
8,1335.969
9,1377.894
10,1377.894
11,1390.901
12,1390.901
13,1485.486
14,1485.486
15,1492.100
16,1492.100
17,1507.846
18,1507.846
19,1510.233
20,1510.233
21,1532.494
22,1532.494
23,1600.393
24,1600.393
25,1609.652
26,1609.652
27,1614.357
28,1614.357
29,1618.698
30,1618.698
31,1635.599
32,1635.599
33,1667.839
34,1667.839
35,1689.584
36,1689.584
37,1776.100
38,1776.100
39,1829.054
40,1829.054
41,1833.358
42,1833.358
43,1843.025
44,1843.025
45,1875.250
46,1875.250
47,1888.388
48,1888.388
49,1909.437
50,1909.437
51,1941.456
52,1941.456
53,2010.766
54,2010.766
55,2061.027
56,2061.027
57,2083.129
58,2083.129
59,2117.658
60,2117.658
61,2118.217
62,2118.217
63,2167.927
64,2167.927
65,2185.749
66,2185.749
67,2264.045
68,2264.045
69,2321.228
70,2321.228
71,2351.031
72,2351.031
73,2442.890
74,2442.890
75,2609.178
76,2609.178
77,2692.370
78,2692.370
79,3029.585
80,3029.585
81,3162.666
82,3162.666
83,3393.289
84,3393.289
85,3725.953
86,3725.953
87,3843.860
88,3843.860
89,3959.385
90,3959.385
91,4025.963
92,4025.963
93,4805.845
94,4805.845
95,5003.483
96,5003.483
97,5939.103
98,5939.103
99,1.281
100,5939.103
