Percentage served,Time in ms
0,849.321
1,1251.407
2,1255.417
3,1261.588
4,1262.496
5,1265.814
6,1266.502
7,1267.219
8,1267.830
9,1269.618
10,1269.815
11,1271.530
12,1273.366
13,1275.613
14,1276.160
15,1277.147
16,1277.931
17,1279.106
18,1279.457
19,1279.852
20,1281.075
21,1282.620
22,1283.121
23,1284.009
24,1284.649
25,1285.518
26,1286.701
27,1287.320
28,1288.132
29,1289.538
30,1289.840
31,1290.778
32,1292.115
33,1292.553
34,1293.086
35,1294.106
36,1295.141
37,1295.898
38,1296.407
39,1296.791
40,1297.453
41,1298.994
42,1300.196
43,1301.127
44,1303.405
45,1304.422
46,1305.546
47,1306.666
48,1307.474
49,1309.447
50,1309.907
51,1313.749
52,1315.453
53,1317.801
54,1320.980
55,1323.644
56,1324.755
57,1328.506
58,1329.315
59,1335.444
60,1340.605
61,1342.098
62,1343.590
63,1348.539
64,1363.210
65,1458.195
66,1571.277
67,2504.357
68,2537.415
69,2546.211
70,2549.867
71,2554.167
72,2557.316
73,2559.112
74,2563.303
75,2564.985
76,2569.989
77,2572.951
78,2575.374
79,2577.211
80,2580.439
81,2583.122
82,2584.544
83,2586.396
84,2589.246
85,2593.821
86,2599.672
87,2600.829
88,2604.668
89,2608.469
90,2612.947
91,2616.175
92,2618.152
93,2620.404
94,2622.216
95,2627.181
96,2636.279
97,2662.548
98,2744.318
99,2837.579
100,2942.966
