Percentage served,Time in ms
0,505.619
1,755.091
2,762.423
3,768.818
4,769.487
5,770.335
6,772.168
7,772.681
8,773.962
9,774.799
10,775.311
11,776.594
12,777.464
13,777.735
14,778.319
15,779.089
16,779.223
17,779.482
18,780.033
19,780.295
20,780.773
21,780.874
22,781.857
23,782.362
24,782.545
25,783.543
26,783.782
27,784.091
28,784.553
29,785.510
30,786.324
31,787.039
32,787.286
33,788.177
34,788.538
35,790.516
36,791.588
37,792.124
38,793.314
39,793.967
40,794.294
41,794.854
42,795.310
43,796.163
44,797.294
45,797.826
46,798.616
47,800.721
48,801.974
49,803.140
50,803.336
51,804.502
52,805.647
53,808.212
54,810.137
55,812.983
56,813.900
57,817.443
58,819.193
59,823.268
60,824.463
61,830.543
62,834.160
63,841.474
64,850.802
65,912.509
66,1044.968
67,1524.928
68,1544.170
69,1553.577
70,1555.293
71,1557.478
72,1559.913
73,1562.926
74,1564.574
75,1565.600
76,1567.446
77,1569.286
78,1571.539
79,1574.004
80,1574.875
81,1576.273
82,1578.085
83,1581.435
84,1582.779
85,1587.410
86,1589.656
87,1593.405
88,1595.490
89,1597.901
90,1600.328
91,1601.562
92,1605.180
93,1608.617
94,1611.594
95,1619.569
96,1621.707
97,1626.496
98,1646.043
99,1826.280
100,1915.625
