Percentage served,Time in ms
0,895.830
1,1353.504
2,1358.021
3,1363.823
4,1365.112
5,1366.895
6,1369.651
7,1372.478
8,1373.504
9,1374.513
10,1374.857
11,1376.579
12,1377.366
13,1377.951
14,1378.848
15,1379.701
16,1380.929
17,1382.271
18,1383.177
19,1384.347
20,1384.979
21,1385.443
22,1386.588
23,1387.821
24,1388.802
25,1390.023
26,1390.853
27,1393.977
28,1394.459
29,1395.733
30,1396.577
31,1397.160
32,1398.458
33,1400.164
34,1403.406
35,1404.392
36,1405.031
37,1405.615
38,1406.091
39,1407.158
40,1407.810
41,1408.317
42,1408.883
43,1410.370
44,1410.875
45,1411.247
46,1412.727
47,1413.174
48,1414.200
49,1416.848
50,1416.994
51,1418.379
52,1418.703
53,1420.147
54,1420.328
55,1422.771
56,1424.485
57,1434.235
58,1436.114
59,1438.887
60,1450.387
61,1455.033
62,1464.116
63,1484.906
64,1488.190
65,1512.971
66,1572.399
67,2729.265
68,2750.469
69,2753.243
70,2757.800
71,2761.595
72,2766.785
73,2769.332
74,2771.711
75,2772.987
76,2776.545
77,2782.953
78,2787.385
79,2789.324
80,2791.208
81,2794.723
82,2797.920
83,2801.032
84,2806.268
85,2808.394
86,2810.664
87,2813.502
88,2816.069
89,2820.357
90,2821.655
91,2825.174
92,2830.524
93,2836.791
94,2844.995
95,2860.511
96,2871.016
97,2882.223
98,2891.358
99,2945.469
100,3005.186
