Percentage served,Time in ms
0,1423.149
1,1973.973
2,2138.149
3,2333.256
4,2551.292
5,2776.615
6,2992.282
7,3151.594
8,3420.770
9,3444.351
10,3511.212
11,3617.721
12,3691.403
13,3838.544
14,3955.270
15,4104.417
16,4324.933
17,4405.909
18,4586.390
19,4642.099
20,4720.090
21,4837.594
22,4917.380
23,5045.514
24,5099.560
25,5272.125
26,5384.127
27,5481.322
28,5553.653
29,5665.342
30,5812.724
31,5903.380
32,5981.614
33,6072.161
34,6256.614
35,6396.931
36,6475.434
37,6536.112
38,6608.301
39,6693.967
40,6762.875
41,6889.615
42,6946.790
43,7006.412
44,7180.330
45,7230.274
46,7317.106
47,7427.263
48,7538.827
49,7610.280
50,7704.418
51,7813.158
52,7903.687
53,7981.521
54,8080.416
55,8211.084
56,8338.402
57,8413.668
58,8537.760
59,8596.150
60,8679.879
61,8753.920
62,8911.852
63,9011.416
64,9131.866
65,9247.716
66,9301.964
67,9426.808
68,9534.119
69,9608.458
70,9663.712
71,9768.742
72,9896.893
73,9962.779
74,10113.469
75,10244.146
76,10374.198
77,10528.777
78,10657.436
79,10855.594
80,11062.217
81,11187.408
82,11465.375
83,11560.237
84,11737.669
85,11873.645
86,12099.100
87,12341.168
88,12608.818
89,12727.975
90,12941.332
91,13164.859
92,13407.461
93,13596.964
94,13724.125
95,14343.805
96,15198.825
97,15534.928
98,16140.778
99,16821.157
100,21284.842
