Percentage served,Time in ms
0,541.089
1,772.765
2,781.370
3,782.820
4,785.091
5,787.651
6,789.136
7,789.586
8,790.383
9,791.328
10,795.330
11,796.029
12,796.865
13,797.984
14,798.552
15,799.084
16,800.023
17,801.079
18,802.147
19,802.719
20,804.542
21,805.616
22,806.936
23,807.575
24,809.682
25,810.096
26,811.981
27,813.061
28,813.578
29,814.508
30,815.706
31,817.073
32,818.078
33,819.930
34,821.657
35,822.493
36,822.812
37,823.950
38,824.890
39,825.736
40,825.927
41,827.785
42,828.901
43,830.219
44,832.138
45,833.182
46,833.431
47,835.039
48,836.111
49,836.879
50,837.380
51,837.738
52,839.246
53,839.482
54,840.243
55,844.239
56,845.692
57,846.867
58,849.320
59,854.562
60,859.930
61,862.274
62,868.461
63,884.664
64,892.133
65,923.948
66,1048.389
67,1546.535
68,1584.555
69,1598.950
70,1602.608
71,1604.311
72,1607.632
73,1611.152
74,1613.536
75,1616.059
76,1618.664
77,1621.554
78,1623.512
79,1625.268
80,1628.127
81,1628.960
82,1634.057
83,1636.581
84,1638.577
85,1643.442
86,1645.929
87,1650.475
88,1651.946
89,1654.016
90,1656.946
91,1659.882
92,1662.130
93,1668.041
94,1672.001
95,1678.060
96,1685.039
97,1693.510
98,1708.176
99,1826.187
100,1916.969
