Percentage served,Time in ms
0,254.155
1,365.404
2,402.620
3,413.097
4,427.477
5,442.066
6,455.180
7,477.017
8,490.521
9,496.646
10,510.657
11,517.253
12,525.616
13,529.736
14,535.145
15,540.718
16,543.307
17,548.584
18,551.228
19,555.874
20,557.913
21,560.034
22,561.922
23,565.861
24,569.814
25,574.106
26,577.747
27,579.456
28,581.588
29,585.689
30,586.869
31,589.103
32,590.473
33,592.780
34,596.537
35,597.997
36,600.412
37,602.487
38,604.755
39,606.571
40,608.831
41,612.992
42,616.339
43,617.402
44,620.092
45,622.355
46,625.477
47,627.418
48,630.561
49,632.714
50,635.067
51,637.426
52,639.442
53,641.844
54,644.118
55,646.915
56,652.165
57,653.923
58,656.757
59,659.966
60,662.821
61,668.311
62,670.168
63,672.858
64,674.473
65,675.825
66,677.635
67,681.820
68,687.231
69,690.455
70,693.494
71,698.642
72,702.348
73,705.538
74,709.408
75,714.934
76,719.788
77,726.047
78,730.882
79,735.644
80,741.138
81,747.149
82,751.307
83,757.216
84,762.348
85,771.426
86,776.648
87,780.940
88,788.615
89,795.051
90,802.766
91,810.757
92,823.801
93,829.463
94,840.541
95,847.889
96,859.286
97,870.412
98,899.183
99,937.840
