Percentage served,Time in ms
0,522.911
1,784.315
2,787.947
3,791.479
4,792.969
5,793.678
6,794.452
7,795.651
8,796.685
9,797.585
10,797.975
11,798.987
12,799.475
13,799.802
14,800.729
15,801.708
16,803.277
17,803.926
18,804.209
19,804.979
20,805.882
21,806.435
22,806.754
23,807.455
24,807.917
25,808.265
26,808.541
27,809.139
28,809.534
29,810.347
30,810.772
31,810.999
32,811.240
33,811.752
34,812.184
35,812.870
36,813.922
37,814.408
38,815.169
39,815.461
40,816.010
41,816.947
42,817.288
43,818.283
44,819.073
45,820.083
46,820.699
47,822.337
48,823.531
49,824.576
50,825.145
51,826.302
52,828.718
53,832.133
54,836.174
55,843.229
56,844.402
57,847.743
58,848.789
59,851.371
60,854.797
61,863.527
62,872.129
63,923.445
64,959.137
65,987.588
66,1001.429
67,1577.063
68,1592.538
69,1595.021
70,1599.793
71,1602.511
72,1605.897
73,1608.214
74,1610.903
75,1614.087
76,1616.099
77,1617.255
78,1619.053
79,1621.783
80,1624.067
81,1626.487
82,1629.171
83,1631.263
84,1632.744
85,1633.851
86,1635.491
87,1638.436
88,1640.661
89,1643.858
90,1647.070
91,1654.812
92,1660.185
93,1663.869
94,1671.768
95,1687.105
96,1701.538
97,1752.029
98,1783.721
99,1810.306
100,1907.840
