Percentage served,Time in ms
0,173.285
1,182.905
2,188.977
3,193.486
4,196.946
5,201.167
6,202.712
7,204.405
8,206.688
9,208.498
10,211.137
11,212.924
12,214.453
13,215.905
14,217.339
15,221.520
16,222.701
17,223.524
18,224.293
19,225.905
20,227.696
21,229.843
22,231.346
23,232.577
24,233.407
25,234.268
26,235.105
27,236.279
28,237.352
29,240.153
30,240.909
31,242.077
32,242.619
33,244.053
34,245.100
35,246.726
36,248.055
37,249.119
38,250.212
39,251.198
40,252.946
41,254.223
42,255.312
43,256.281
44,256.957
45,257.820
46,258.920
47,260.298
48,262.407
49,263.640
50,264.229
51,265.610
52,267.819
53,269.423
54,270.738
55,272.084
56,273.863
57,275.153
58,276.710
59,279.275
60,280.508
61,281.650
62,283.536
63,284.935
64,287.111
65,288.627
66,290.882
67,292.698
68,294.587
69,297.205
70,299.164
71,300.631
72,302.001
73,304.772
74,305.869
75,307.392
76,308.688
77,311.766
78,316.849
79,318.140
80,321.066
81,324.644
82,326.862
83,332.099
84,333.894
85,337.797
86,341.180
87,344.476
88,350.375
89,355.488
90,357.173
91,363.141
92,368.261
93,373.563
94,386.173
95,391.004
96,405.643
97,415.615
98,429.201
99,473.629
