Percentage served,Time in ms
0,1713.136
1,2171.250
2,2520.847
3,2895.926
4,3175.121
5,3327.285
6,3660.495
7,3774.930
8,3949.805
9,3972.212
10,4185.197
11,4322.814
12,4384.018
13,4500.384
14,4662.709
15,4816.600
16,4923.352
17,5004.190
18,5176.195
19,5334.212
20,5459.724
21,5581.169
22,5664.150
23,5793.114
24,5838.963
25,5957.246
26,6033.236
27,6089.843
28,6157.702
29,6177.252
30,6250.212
31,6301.977
32,6353.199
33,6395.787
34,6466.592
35,6538.887
36,6620.796
37,6666.026
38,6758.860
39,6828.441
40,6931.902
41,7037.215
42,7168.302
43,7249.726
44,7351.462
45,7419.456
46,7491.510
47,7565.571
48,7669.687
49,7731.878
50,7814.558
51,7903.641
52,7937.972
53,7977.344
54,8114.744
55,8286.529
56,8387.598
57,8486.835
58,8583.388
59,8640.484
60,8786.831
61,8856.712
62,8930.624
63,9009.589
64,9086.624
65,9195.896
66,9298.094
67,9408.718
68,9512.831
69,9609.741
70,9750.571
71,9907.596
72,10001.296
73,10113.836
74,10182.781
75,10293.643
76,10419.258
77,10582.124
78,10712.619
79,10953.913
80,11105.175
81,11273.480
82,11459.244
83,11563.589
84,11688.899
85,11931.859
86,12025.449
87,12250.817
88,12432.487
89,12578.203
90,12681.531
91,12888.474
92,13152.674
93,13517.646
94,13761.669
95,14092.360
96,14732.596
97,15358.881
98,15879.404
99,16958.471
100,19328.449
