Percentage served,Time in ms
0,24629.670
1,26517.743
2,27028.115
3,27596.433
4,27908.090
5,28185.636
6,28294.468
7,28428.379
8,28444.532
9,28599.792
10,28614.782
11,28645.074
12,28702.633
13,28750.243
14,28823.703
15,28928.384
16,28992.453
17,29012.746
18,29041.486
19,29108.795
20,29184.894
21,29267.199
22,29304.575
23,29451.522
24,29483.609
25,29569.214
26,29583.999
27,29704.646
28,29758.785
29,29895.450
30,29903.610
31,29946.122
32,29954.473
33,30054.449
34,30086.667
35,30132.768
36,30159.017
37,30174.568
38,30270.459
39,30314.600
40,30375.633
41,30415.204
42,30455.336
43,30516.975
44,30539.846
45,30578.859
46,30614.763
47,30653.928
48,30670.223
49,30704.013
50,30733.487
51,30808.728
52,30853.079
53,30890.970
54,30943.006
55,30997.478
56,31061.009
57,31095.466
58,31152.681
59,31190.212
60,31222.276
61,31287.674
62,31351.265
63,31401.338
64,31584.521
65,31596.952
66,31636.473
67,31746.315
68,31843.183
69,32011.790
70,32047.130
71,32087.170
72,32174.853
73,32205.842
74,32278.422
75,32349.779
76,32442.142
77,32520.626
78,32608.172
79,32773.549
80,32861.211
81,32891.988
82,32915.981
83,32990.949
84,32997.202
85,33101.587
86,33182.257
87,33298.620
88,33536.572
89,33575.671
90,33632.214
91,33887.115
92,34088.520
93,34337.425
94,34601.984
95,34877.638
96,35239.560
97,35467.513
98,35769.684
99,36448.622
100,38359.932
