Percentage served,Time in ms
0,848.319
1,1273.497
2,1277.377
3,1280.970
4,1281.648
5,1283.063
6,1284.796
7,1286.556
8,1289.723
9,1291.544
10,1292.009
11,1292.688
12,1293.926
13,1295.170
14,1297.226
15,1297.703
16,1298.108
17,1298.596
18,1298.825
19,1300.427
20,1300.858
21,1301.229
22,1301.870
23,1303.056
24,1303.673
25,1305.163
26,1305.952
27,1307.019
28,1308.061
29,1308.657
30,1309.549
31,1310.045
32,1310.306
33,1311.729
34,1313.209
35,1313.721
36,1315.468
37,1316.073
38,1316.461
39,1317.015
40,1319.754
41,1325.875
42,1327.365
43,1327.788
44,1328.796
45,1331.796
46,1332.271
47,1334.628
48,1336.701
49,1339.121
50,1341.853
51,1342.580
52,1343.677
53,1352.533
54,1354.829
55,1358.341
56,1358.740
57,1361.348
58,1366.273
59,1375.233
60,1383.679
61,1412.447
62,1416.598
63,1473.508
64,1554.292
65,1557.650
66,1626.024
67,2563.395
68,2578.703
69,2583.707
70,2589.528
71,2591.878
72,2595.419
73,2598.914
74,2600.143
75,2603.980
76,2606.632
77,2609.563
78,2613.261
79,2615.338
80,2616.721
81,2623.789
82,2627.328
83,2632.825
84,2637.222
85,2641.696
86,2648.140
87,2651.382
88,2657.286
89,2665.242
90,2672.324
91,2679.104
92,2681.907
93,2697.879
94,2715.050
95,2734.640
96,2754.143
97,2840.345
98,2863.715
99,2931.365
100,3077.296
