1473664551.94	4.1558599472	http	4194304
1473664556.46	5.3592581749	http	4194304
1473664562.18	5.95771503448	http	4194304
1473664568.5	5.99563097954	http	4194304
1473664574.85	5.9784450531	http	4194304
1473664581.19	5.95038604736	http	4194304
1473664587.5	6.26222896576	http	4194304
1473664594.12	5.32948207855	http	4194304
1473664599.81	6.23650407791	http	4194304
1473664606.41	5.9322719574	http	4194304
1473664612.71	5.37101912498	http	4194304
1473664618.44	5.65704989433	http	4194304
1473664624.46	6.21188783646	http	4194304
1473664631.03	5.68399000168	http	4194304
1473664637.07	5.91066908836	http	4194304
1473664643.34	6.18633198738	http	4194304
1473664649.89	5.66992616653	http	4194304
1473664655.92	6.2256629467	http	4194304
1473664662.51	6.25961279869	http	4194304
1473664669.13	5.37832808495	http	4194304
