Percentage served,Time in ms
0,204.875
1,239.059
2,251.300
3,252.369
4,255.011
5,264.878
6,271.556
7,275.184
8,278.404
9,280.327
10,280.657
11,288.174
12,289.106
13,291.909
14,294.903
15,296.081
16,298.865
17,301.731
18,303.076
19,308.062
20,308.585
21,309.399
22,309.961
23,310.032
24,310.438
25,312.698
26,315.297
27,316.197
28,316.783
29,317.415
30,318.006
31,319.920
32,321.390
33,324.329
34,325.775
35,326.459
36,327.367
37,328.745
38,329.309
39,329.978
40,330.257
41,331.681
42,331.933
43,332.723
44,333.179
45,333.539
46,333.678
47,335.203
48,335.462
49,337.214
50,338.053
51,340.054
52,340.487
53,342.577
54,342.917
55,344.878
56,345.764
57,347.609
58,347.862
59,348.952
60,349.087
61,350.186
62,351.523
63,355.646
64,357.507
65,359.759
66,362.126
67,365.356
68,366.161
69,368.471
70,369.676
71,370.675
72,371.612
73,374.968
74,376.911
75,380.023
76,388.142
77,390.239
78,391.030
79,393.400
80,396.543
81,397.991
82,402.537
83,406.751
84,408.374
85,418.871
86,423.292
87,429.699
88,442.379
89,446.394
90,468.380
91,478.240
92,484.525
93,508.962
94,525.250
95,572.220
96,575.790
97,611.548
98,658.722
99,750.480
100,813.098
