Percentage served,Time in ms
0,464.448
1,695.975
2,736.973
3,759.930
4,765.736
5,772.569
6,778.608
7,796.145
8,800.376
9,803.569
10,807.371
11,814.949
12,827.455
13,838.045
14,841.441
15,845.415
16,848.387
17,857.791
18,871.255
19,877.443
20,879.859
21,883.257
22,888.417
23,895.884
24,912.364
25,915.778
26,919.050
27,923.176
28,927.019
29,942.238
30,953.477
31,956.957
32,958.269
33,960.599
34,963.060
35,965.493
36,977.119
37,985.656
38,994.348
39,996.895
40,999.244
41,1000.295
42,1003.833
43,1028.333
44,1032.613
45,1034.943
46,1039.388
47,1067.543
48,1086.554
49,1454.943
50,2056.572
51,2058.249
52,2059.169
53,2060.261
54,2060.945
55,2061.789
56,2062.828
57,2065.836
58,2067.832
59,2071.790
60,2073.382
61,2087.955
62,2096.014
63,2097.317
64,2099.498
65,2101.487
66,2103.699
67,2105.715
68,2108.783
69,2112.020
70,2132.691
71,2137.380
72,2139.594
73,2141.238
74,2145.063
75,2148.249
76,2153.836
77,2169.104
78,2176.149
79,2178.597
80,2181.669
81,2185.941
82,2191.175
83,2208.557
84,2215.308
85,2218.959
86,2222.772
87,2225.744
88,2237.692
89,2249.970
90,2254.680
91,2259.267
92,2261.645
93,2272.673
94,2289.022
95,2294.338
96,2302.163
97,2353.723
98,2492.594
99,3023.294
100,3364.184
