Percentage served,Time in ms
0,4455.476
1,4721.809
2,4838.516
3,4894.074
4,4947.173
5,4967.110
6,4984.666
7,5018.429
8,5063.375
9,5090.670
10,5800.220
11,5817.722
12,5833.244
13,5839.087
14,5846.188
15,5852.503
16,5855.649
17,5857.997
18,5862.602
19,5869.537
20,5877.532
21,5887.674
22,5892.190
23,5895.656
24,5898.040
25,5901.778
26,5905.158
27,5907.838
28,5912.035
29,5921.532
30,5927.482
31,5934.335
32,5943.401
33,5953.299
34,5978.930
35,6006.563
36,6059.932
37,6156.288
38,6546.928
39,6555.892
40,6581.315
41,6590.073
42,6602.049
43,6603.761
44,6609.837
45,6616.568
46,6620.298
47,6623.911
48,6626.780
49,6628.969
50,6630.621
51,6631.720
52,6635.488
53,6638.324
54,6643.086
55,6645.472
56,6653.161
57,6656.399
58,6663.034
59,6666.282
60,6669.759
61,6672.025
62,6674.825
63,6676.980
64,6679.035
65,6681.479
66,6682.755
67,6684.838
68,6689.789
69,6691.365
70,6694.755
71,6697.234
72,6702.118
73,6705.997
74,6708.608
75,6712.465
76,6714.753
77,6718.348
78,6722.899
79,6724.951
80,6727.917
81,6732.150
82,6735.258
83,6740.524
84,6745.471
85,6751.019
86,6760.727
87,6767.635
88,6777.618
89,6786.904
90,6795.911
91,6816.325
92,6833.409
93,6870.830
94,6891.768
95,9426.423
96,9748.118
97,9918.478
98,10002.508
99,10153.642
100,36720.200
