Percentage served,Time in ms
0,839.764
1,1257.381
2,1262.224
3,1266.727
4,1269.391
5,1269.981
6,1270.369
7,1273.044
8,1274.683
9,1274.860
10,1275.134
11,1275.399
12,1276.658
13,1277.529
14,1278.011
15,1278.656
16,1278.819
17,1278.893
18,1279.410
19,1280.302
20,1280.761
21,1281.946
22,1282.618
23,1282.973
24,1283.612
25,1285.688
26,1286.102
27,1286.606
28,1286.776
29,1287.374
30,1288.320
31,1289.233
32,1289.511
33,1290.160
34,1290.820
35,1291.588
36,1292.323
37,1292.859
38,1293.556
39,1294.089
40,1294.249
41,1294.497
42,1294.863
43,1295.612
44,1296.159
45,1297.728
46,1298.947
47,1299.829
48,1300.375
49,1302.253
50,1304.620
51,1306.512
52,1306.865
53,1307.798
54,1308.428
55,1308.881
56,1309.958
57,1310.711
58,1313.625
59,1316.189
60,1322.298
61,1326.253
62,1328.073
63,1330.324
64,1331.614
65,1457.059
66,1519.610
67,2529.245
68,2538.766
69,2549.355
70,2553.441
71,2555.452
72,2559.786
73,2562.851
74,2564.268
75,2567.057
76,2568.929
77,2570.166
78,2572.498
79,2574.174
80,2577.227
81,2578.385
82,2580.810
83,2583.948
84,2585.074
85,2585.781
86,2587.446
87,2590.551
88,2591.791
89,2594.560
90,2596.936
91,2600.426
92,2605.465
93,2608.491
94,2611.567
95,2614.435
96,2619.566
97,2623.717
98,2638.029
99,2784.891
100,2838.317
