Percentage served,Time in ms
0,406.339
1,478.112
2,533.678
3,559.526
4,581.021
5,602.900
6,618.713
7,631.881
8,643.740
9,652.936
10,665.739
11,673.864
12,680.056
13,687.557
14,693.560
15,708.161
16,722.375
17,733.406
18,739.383
19,749.115
20,753.205
21,766.837
22,778.602
23,789.118
24,797.327
25,807.895
26,818.200
27,832.249
28,840.604
29,851.506
30,866.636
31,877.077
32,886.684
33,914.266
34,922.049
35,930.908
36,947.498
37,959.017
38,978.402
39,990.986
40,1004.092
41,1016.307
42,1030.925
43,1040.570
44,1056.171
45,1069.274
46,1083.189
47,1091.205
48,1105.543
49,1111.773
50,1122.886
51,1133.312
52,1142.179
53,1147.579
54,1156.194
55,1164.588
56,1178.109
57,1191.048
58,1202.507
59,1210.965
60,1219.564
61,1232.316
62,1248.720
63,1262.944
64,1279.638
65,1289.077
66,1297.278
67,1309.526
68,1315.680
69,1327.917
70,1342.188
71,1351.299
72,1356.846
73,1366.747
74,1377.674
75,1408.216
76,1422.706
77,1430.151
78,1446.552
79,1457.359
80,1464.744
81,1493.008
82,1507.209
83,1523.690
84,1551.577
85,1567.126
86,1583.662
87,1594.690
88,1626.080
89,1646.164
90,1656.804
91,1667.343
92,1683.507
93,1705.279
94,1734.365
95,1793.441
96,1831.601
97,1887.641
98,1995.196
99,2350.273
100,3375.252
