Percentage served,Time in ms
0,642.319
1,1619.739
2,1709.086
3,1770.715
4,1839.893
5,1912.621
6,1957.118
7,2048.461
8,2134.711
9,2152.150
10,2179.946
11,2199.864
12,2224.870
13,2244.971
14,2255.309
15,2263.942
16,2273.836
17,2289.193
18,2298.984
19,2316.285
20,2327.499
21,2343.233
22,2359.417
23,2407.456
24,2471.999
25,2647.635
26,2719.456
27,2751.489
28,2781.912
29,2807.138
30,2822.538
31,2834.243
32,2851.959
33,2859.112
34,2875.371
35,2884.336
36,2890.376
37,2894.759
38,2902.467
39,2907.181
40,2912.885
41,2919.075
42,2926.206
43,2929.917
44,2939.774
45,2945.920
46,2952.203
47,2958.491
48,2962.837
49,2971.189
50,2974.950
51,2978.998
52,2982.718
53,2994.227
54,2998.509
55,3005.134
56,3008.620
57,3017.798
58,3031.164
59,3035.396
60,3046.494
61,3054.955
62,3063.068
63,3077.337
64,3084.487
65,3089.600
66,3102.056
67,3105.496
68,3117.645
69,3131.978
70,3152.290
71,3184.409
72,3225.949
73,3269.672
74,3320.223
75,3357.268
76,3375.212
77,3408.280
78,3456.604
79,3483.220
80,3492.310
81,3506.886
82,3517.493
83,3533.891
84,3549.376
85,3572.138
86,3592.170
87,3607.230
88,3637.379
89,3654.290
90,3671.023
91,3698.491
92,3744.736
93,3793.947
94,3876.949
95,4001.629
96,4054.423
97,4141.479
98,4191.320
99,4269.058
