Percentage served,Time in ms
0,1354.422
1,1360.243
2,1360.243
3,1379.650
4,1379.650
5,1441.750
6,1441.750
7,1457.811
8,1457.811
9,1498.217
10,1498.217
11,1548.998
12,1548.998
13,1551.140
14,1551.140
15,1561.009
16,1561.009
17,1563.479
18,1563.479
19,1586.642
20,1586.642
21,1613.914
22,1613.914
23,1647.978
24,1647.978
25,1694.245
26,1694.245
27,1711.715
28,1711.715
29,1804.506
30,1804.506
31,1831.708
32,1831.708
33,1842.119
34,1842.119
35,1901.956
36,1901.956
37,1902.211
38,1902.211
39,1956.170
40,1956.170
41,1968.827
42,1968.827
43,2002.227
44,2002.227
45,2034.539
46,2034.539
47,2117.578
48,2117.578
49,2228.599
50,2228.599
51,2230.646
52,2230.646
53,2316.035
54,2316.035
55,2430.827
56,2430.827
57,2436.245
58,2436.245
59,2487.692
60,2487.692
61,2622.452
62,2622.452
63,2663.131
64,2663.131
65,2730.080
66,2730.080
67,2790.087
68,2790.087
69,2826.106
70,2826.106
71,2920.795
72,2920.795
73,2967.677
74,2967.677
75,3157.258
76,3157.258
77,3312.898
78,3312.898
79,3540.422
80,3540.422
81,3718.085
82,3718.085
83,3833.368
84,3833.368
85,4004.554
86,4004.554
87,4228.595
88,4228.595
89,4376.193
90,4376.193
91,4689.205
92,4689.205
93,4980.739
94,4980.739
95,5274.572
96,5274.572
97,5781.792
98,5781.792
99,1.281
100,5781.792
