Percentage served,Time in ms
0,845.337
1,1234.787
2,1236.722
3,1239.661
4,1240.058
5,1241.099
6,1241.465
7,1244.258
8,1246.780
9,1248.133
10,1249.459
11,1249.710
12,1250.270
13,1250.717
14,1251.801
15,1252.849
16,1253.178
17,1253.996
18,1254.549
19,1255.320
20,1256.650
21,1258.739
22,1259.653
23,1260.088
24,1260.671
25,1261.982
26,1262.254
27,1262.799
28,1263.202
29,1263.585
30,1263.732
31,1264.260
32,1264.555
33,1265.400
34,1265.833
35,1266.291
36,1266.767
37,1267.649
38,1268.344
39,1269.316
40,1269.979
41,1270.557
42,1270.887
43,1271.424
44,1271.542
45,1272.346
46,1273.511
47,1274.197
48,1274.397
49,1275.874
50,1277.297
51,1278.868
52,1279.439
53,1281.326
54,1282.814
55,1283.704
56,1285.227
57,1286.885
58,1287.155
59,1288.574
60,1290.229
61,1300.101
62,1301.093
63,1305.212
64,1307.943
65,1318.273
66,1450.191
67,2482.478
68,2494.018
69,2499.865
70,2502.837
71,2504.594
72,2507.880
73,2510.061
74,2513.489
75,2515.499
76,2516.917
77,2518.157
78,2521.270
79,2523.200
80,2525.152
81,2526.010
82,2527.635
83,2530.385
84,2531.746
85,2536.077
86,2538.034
87,2539.878
88,2541.277
89,2543.664
90,2545.661
91,2548.092
92,2549.898
93,2551.739
94,2554.476
95,2558.963
96,2566.208
97,2568.731
98,2583.574
99,2644.048
100,2730.159
