Percentage served,Time in ms
0,2364.406
1,2367.101
2,2386.022
3,2396.307
4,2411.878
5,2458.084
6,2532.202
7,3175.388
8,3182.736
9,3190.750
10,3192.399
11,3197.605
12,3205.209
13,3207.152
14,3209.440
15,3211.301
16,3217.097
17,3221.606
18,3227.608
19,3232.813
20,3240.704
21,3244.192
22,3245.816
23,3249.278
24,3250.170
25,3251.050
26,3251.917
27,3252.963
28,3254.423
29,3254.873
30,3255.260
31,3256.684
32,3258.240
33,3259.434
34,3260.775
35,3261.777
36,3263.314
37,3264.227
38,3265.699
39,3266.531
40,3267.523
41,3269.281
42,3269.952
43,3270.453
44,3271.043
45,3271.795
46,3273.244
47,3273.727
48,3274.681
49,3275.616
50,3275.979
51,3277.420
52,3278.230
53,3278.977
54,3279.959
55,3280.866
56,3282.464
57,3284.303
58,3284.899
59,3285.744
60,3286.691
61,3287.411
62,3288.221
63,3288.958
64,3289.658
65,3290.620
66,3291.178
67,3292.731
68,3293.764
69,3294.897
70,3296.026
71,3296.863
72,3297.834
73,3298.204
74,3299.410
75,3299.726
76,3300.168
77,3302.041
78,3304.204
79,3305.758
80,3306.862
81,3307.920
82,3309.761
83,3311.904
84,3313.539
85,3315.112
86,3317.626
87,3319.584
88,3321.312
89,3322.549
90,3324.765
91,3327.319
92,3330.053
93,3333.794
94,3336.500
95,3344.704
96,3362.673
97,4769.283
98,4826.232
99,4927.930
100,33235.846
